rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Robert Hayes,USA,10.1,,1,Hässleholm,Aug 17
2,Andrzej Zielinski,POL,10.2,,1,Prague,Jun 2
2,Dave James,USA,10.2,,1,Zürich,Jul 10
2,Roger Sayers,USA,10.2,,2,Palo Alto,Jul 21
2,Marian Foik,POL,10.2,,1,Olsztyn,Aug 11
2,Peter Gamper,FRG,10.2,,1,Prague,Aug 11
2,Paul Drayton,USA,10.2,,2,Hässleholm,Aug 17
2,Anatoliy Redko,URS,10.2,,1s,Alma-Ata,Sep 22
2,Gusman Kosanov,URS,10.2,,2s,Alma-Ata,Sep 22
2,Edvin Ozolin,URS,10.2,,1,Tashkent,Oct 14
11,Chen Chia-Chuan,CHN,10.3,,1,Kunming,Apr 01
11,Amin Tuyakov,URS,10.3,,2h,Nalchik,Apr 16
11,Larry Dunn,USA,10.3,,1,Hermosillo,Apr 21
11,Enrique Figuerola,CUB,10.3,,1,Havana,May
11,Frank Budd,USA,10.3,,2,Los Angeles,May 18
11,Henry Carr,USA,10.3,,3,Los Angeles,May 18
11,Mihail Bachvarov,BUL,10.3,,1,Sofia,May 25
11,Nikolay Politiko,URS,10.3,,2,Prague,Jun 02
11,Michael Ahey,GHA,10.3,,1,Abidjan,Jun 02
11,Sergio Ottolina,ITA,10.3,,1,Milan,Jun 10
11,Alfred Hebauf,FRG,10.3,,1,Furth,Jun 11
11,Heinz Kipp,FRG,10.3,,2,Furth,Jun 11
11,Seraphino Antao,KEN,10.3,,1,Prague,Jun 22
11,Viktor Usatiy,URS,10.3,,1,Zaporozhe,Jun 23
11,Rogelio Onofre,PHI,10.3,,1,Pasig,Jun 30
