rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Silvio Leonard,CUB,9.98,A,1,Guadalaraja,Aug 11
2,Donald Quarrie,JAM,10.12,,1,Westwood,Jun 11
2,Eugen Ray,GDR,10.12,,1,Helsinki,Aug 13
4,Houston McTear,USA,10.13,,1,Köln,Jun 12
4,Steve Williams,USA,10.13,,1,Düsseldorf,Sep 2
6,Harvey Glance,USA,10.16,,1h2,Tuscaloosa,May 13
7,Clancy Edwards,USA,10.18,,1,Westwood,Apr 30
8,Petar Petrov,BUL,10.19,,2,Sofia,Aug 20
9,Hasely Crawford,TRI,10.20,A,1h1,Guadalaraja,Aug 10
9,Osvaldo Lara,CUB,10.20,A,2,Guadalaraja,Aug 11
11,Cliff Wiley,USA,10.21,,1,Lawrence,Apr 23
12,Johnny Williams,USA,10.22,,1,Knoxville,Apr 16
12,Joel Andrews,USA,10.22,,2,Westwood,Apr 30
12,Guy Abrahams,PAN,10.22,,1,Modesto,May 21
12,Alexander Thieme,GDR,10.22,,2,Dresden,Jul 01
16,Pietro Mennea,ITA,10.25,,2,Athens,Jul 16
17,Michael Kee,USA,10.27,,3,Westwood,Jun 11
18,Calvin Dill,BER,10.28,,3,"Champaign, IL",Jun 03
19,Edward Preston,USA,10.30,,3,Lawrence,Apr 23
19,Derald Harris,USA,10.30,,1r1,Fresno,May 07
21,Manfred Kokot,GDR,10.32,,3,Dresden,Jul 01
21,Valeriy Borzov,URS,10.32,,1,Tallinn,Aug 16
23,Millard Hampton,USA,10.33,,1,Westwood CA,Mar 13
23,John Garrison,USA,10.33,,1,Norman OK,Apr 09
23,Tony Easley,USA,10.33,,1r2,Modesto CA,May 21
23,Nikolay Kolesnikov,URS,10.33,,4,Sofia,Aug 20
