rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Gert Metz,FRG,10.0,,1,Burg Gretesch,Sep 6
2,Hermes Ramirez,CUB,10.1,,1,Havanna,Jan 16
2,Norman Chibota,TAN,10.1,,1,Arusha,May 24
2,Ben Vaughan,USA,10.1,,1,Viareggio,Jun 13
2,Charles Greene,USA,10.1,,2,Viareggio,Jun 13
2,Siegfried Schenke,GDR,10.1,,1,Erfurt,Jul 3
2,Franz-Peter Hofmeister,FRG,10.1,,2,Burg Gretesch,Sep 6
2,Manfred Knickenberg,FRG,10.1,,3,Burg Gretesch,Sep 6
2,Klaus Ehl,FRG,10.1,,4,Burg Gretesch,Sep 6
2,Pablo Montes,CUB,10.1,,1,Bucharest,Sep 12
11,Kirk Clayton,USA,10.2,,1,Walnut,Apr 25
11,Willie Turner,USA,10.2,,2,Walnut,Apr 25
11,Artwell Mandaza,RHO,10.2,,1,Welkom,May 02
11,Tibor Farkas,HUN,10.2,,1,Budapest,May 09
11,Günther Nickel,FRG,10.2,,1,Bad Honnef,May 10
11,Ennio Preatoni,ITA,10.2,,1,Madrid,May 30
11,Zenon Nowosz,POL,10.2,,1,Warsaw,Jun 19
11,Gennadiy Zaytsev,URS,10.2,,1,Zaporozhye,Jun 20
11,Fabrizio Pusterla,SUI,10.2,,1,Zürich,Jul 03
11,Philippe Clerc,SUI,10.2,,1rA,Zürich,Jul 03
11,Clarence Ray,USA,10.2,,1,"Windsor, ON",Jul 10
11,Vassilios Papageorgopoulos,GRE,10.2,,1,Athens,Aug 01
11,Eddie Hart,USA,10.2,,1,Köln,Aug 11
11,Ivica Karasi,YUG,10.2,,1,Bucharest,Aug 14
11,Vladislav Sapeya,URS,10.2,,1,Moscow,Aug 20
