rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Carl Lewis,USA,10.00,,1r1,Modesto,May 15
2,Stanley Floyd,USA,10.03,A,1,Provo,Jun 5
3,Calvin Smith,USA,10.05,,1,Indianapolis,Jul 25
4,Willie Gault,USA,10.10,A,2,Provo,Jun 5
5,Mike Miller,USA,10.11,A,3,Provo,Jun 5
6,Emmit King,USA,10.13,,1,Athens GA,May 15
7,Renaldo Dawson,USA,10.14,,1,Prairie View,May 7
7,James Butler,USA,10.14,A,1r2,Provo,Jun 5
7,Mel Lattany,USA,10.14,,1,Rome,Sep 14
10,Valentin Atanasov,BUL,10.15,,1,Sofia,Aug 14
11,Leonardo Penalver,CUB,10.16,,1,La Habana,Aug 09
12,Marian Woronin,POL,10.17,,1,Lublin,Jul 02
13,Jeff Phillips,USA,10.18,,2r1,Zürich,Aug 18
14,Mark McNeil,USA,10.19,,4,Provo,Jun 05
14,Tony Sharpe,CAN,10.19,A,1,Colorado Springs,Jul 20
16,Ron Brown,USA,10.20,,1,Tempe,Mar 20
16,Darwin Cook,USA,10.20,,2,Modesto,May 15
16,Frank Emmelmann,GDR,10.20,,1,Cottbus,Aug 21
16,Allan Wells,GBR,10.20,,1s1,Brisbane,Oct 04
20,Mark Duper,USA,10.21,,1,Natchitoches,Apr 15
21,Cameron Sharp,GBR,10.22,,2,Brussels,Aug 27
22,Herschel Walker,USA,10.23,,1,Athens,May 08
23,Darrel Green,USA,10.24,,1,Huntsville,Apr 24
23,Rod Richardson,USA,10.24,,2h2,Houston,May 14
25,Claude Magee,USA,10.25,,1r2,Cape Girardeau MO,Apr 03
25,Eric Brown,USA,10.25,,1,Eugene OR,May 22
25,Pier Francesco Pavoni,ITA,10.25,,2,Athens,Sep 07
