rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Charles Paddock,USA,10.4,,1,Paris,May 6
2,Edwin Carr,AUS,10.6,,1,Pardubice,Aug 12
2,Harry Broos,NED,10.6,,1,Rotterdam,Aug 12
4,Hubert Houben,GER,10.7,,1,Düsseldorf,May 20
4,Luis Miquel,CHI,10.7,,,Santiago,May 21
4,Paul Brochart,BEL,10.7,,1,Liège,Jul 8
4,André Mourlon,FRA,10.7,,2,Helsinki,Sep 23
8,Morris Kirksey,USA,10.8,,1,Cambridge,Feb 28
8,Ferenc Gerö,HUN,10.8,,1,Merano,Apr 22
8,Heinz Schmitz,GER,10.8,,1,Krefeld,May 6
8,Kurt Dreibholz,GER,10.8,,1,Duisburg,May 13
8,Henri Cockuyt,BEL,10.8,,1,Gent,May 13
8,Virgilio Tommasi,ITA,10.8,,1,Trento,May 13
8,Friedrich Reissmann,GER,10.8,,1,Magdeburg,Jun 03
8,Brandl,GER,10.8,,1,Nürnberg,Jun 10
8,Harold Abrahams,GBR,10.8,,2,Paris,Jun 10
8,Vittorio Zucca,ITA,10.8,,1,Pola,Jun 17
8,Georg Lammers,GER,10.8,,1,Wildeshausen,Jun 17
8,Franco Giongo,ITA,10.8,,1,Bologna,Jun 22
8,Rene Mourlon,FRA,10.8,,1,Clermont-Ferrand,Jun 24
8,Rudolf Biebrich,GER,10.8,,1,Leipzig,Jul 01
8,Wim Venlet,NED,10.8,,1,Rotterdam,Jul 01
8,Giovanni Frangipane,ITA,10.8,,3,Palermo,Jul 08
8,Joseph Guerembourg,FRA,10.8,,h,Lille,Jul 29
8,Rene Lorain,FRA,10.8,,1,Oyonnax,Aug 05
8,Gottfried Söhngen,GER,10.8,,1,Miltenberg,Aug 26
8,Mangolf Von Eberstein,GER,10.8,,1,Magdeburg,Sep 02
8,Loren Murchison,USA,10.8,,1,New York,Sep 08
8,Reijo Halme,FIN,10.8,,1,Tampere,Sep 09
8,Poul Schiang,DEN,10.8,,1,København,Sep 16
8,Lauri Härö,FIN,10.8,,3,Helsinki,Sep 23
8,Charles Hoff,NOR,10.8,,1,Stettin,Oct 06
8,Gil De Souza,BRA,10.8,,1,Rio de Janeiro,Nov 04
