rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Harald Mellerowicz,GER,10.4,,1hp,Krakow,Sep 20
2,Filiberto Correa,PUR,10.5,,1,Ponce,Mar 29
2,Harold Davis,USA,10.5,,1,Kansas City,Jun 6
2,Martinus Osendarp,NED,10.5,,1,Amsterdam,Jun 15
2,Bill Smith,USA,10.5,,1,New York,Jun 19
2,Ion Moina,ROU,10.5,,1,Predeal,Aug 1
2,Lennart Strandberg,SWE,10.5,,1,Linköping,Aug 20
2,Sten Ohlssson,SWE,10.5,,1,Budapest,Sep 26
2,Seymour Lashley,PAN,10.5,,,,
10,Carlo Monti,ITA,10.6,,1,Como,Apr 11
10,Pablo Zaleski,ARG,10.6,,1,Buenos Aires,May 2
10,Albert Spree,NED,10.6,,1,Zwolle,Jun 14
10,Christiaan Berger,NED,10.6,,3,Eindhoven,Jul 26
10,Paul Hänni,SUI,10.6,,1,Zürich,Aug 23
10,Walter Pérez,URU,10.6,,1,Montevideo,Dec 19
16,Ramon Baltar,CUB,10.7,,1,La Habana,Apr 17
16,Edward Greenidge,USA,10.7,e,2,New York,Jun 20
16,Orazio Mariani,ITA,10.7,,1,Bologna,Jul 12
16,Michele Tito,ITA,10.7,,2,Bologna,Jul 12
16,René Valmy,FRA,10.7,,1,Périgueux,Jul 14
16,Karl Lehmann,GER,10.7,,2,Berlin,Jul 26
16,Karl Mladek,AUT,10.7,,3,Berlin,Jul 26
16,Jan Grijseels,NED,10.7,,4,Eindhoven,Jul 26
16,Carlos de la Cerda,MEX,10.7,,1,Queretaro,Oct 12
16,Victor Suárez Onetto,ARG,10.7,,,La Plata,Oct 17
16,José Bento de Assis,BRA,10.7,,1,Rio de Janeiro,Dec 19
