rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Dwight Stones,USA,2.32,,1,Philadelphia,Aug 4
2,Jacek Wszola,POL,2.29,,1,Koblenz,Sep 8
3,Bill Junkunis,USA,2.28,,1,Eugene,Jun 27
4,Sergey Senyukov,URS,2.26,,1,Ostrava,Jun 5
4,Mike Winsor,USA,2.26,,2,Philadelphia,Jun 5
4,Tom Woods,USA,2.26,,1,Athens,Jun 30
4,Greg Joy,CAN,2.26,,1,Regina,Aug 29
8,Sergey Budalov,URS,2.25,,1,Kiev,Jun 23
8,James Barrineau,USA,2.25,,3,Eugene,Jun 27
10,Robert Forget,CAN,2.245,,1,Gainesville,May 1
10,Claude Ferragne,CAN,2.245,,2,Gainesville,May 1
12,Henry Lauterbach,GDR,2.23,,1,Halle,May 16
12,Riccardo Fortini,ITA,2.23,,1,Livorno,Jun 13
12,Melvin Embree,USA,2.23,,4,Eugene,Jun 27
12,Endre Kelemen,HUN,2.23,,1,Budapest,Jul 10
12,Leszek Kalek,POL,2.23,,2,Warsaw,Aug 29
17,Heinz-Günter Zimmer,FRG,2.22,,1,Rehlingen,Jun 07
17,Rodolfo Bergamo,ITA,2.22,,2,Milan,Jun 08
17,Lorenzo Bianchi,ITA,2.22,,1,Turin,Jul 07
17,Oscar Raise,ITA,2.22,,2,Turin,Jul 07
17,Rune Almen,SWE,2.22,,1,Växjö,Aug 18
17,Vladimir Yashchenko,URS,2.22,,1,Erfurt,Sep 11
23,Clarence Frazier,USA,2.21,,1,Northridge CA,Feb 28
23,Vladimir Kiba,URS,2.21,,1,Sochi,Apr 17
23,Reynaldo Brown,USA,2.21,,1,Walnut CA,Apr 24
1,John Radetich,USA,2.285,i,1,Salt Lake City,Feb 20
2,Rory Kotinek,USA,2.26,i,2,New York,Feb 20
3,Rune Almen,SWE,2.24,i,1,Skoghall,Dec 12
4,Mark Branch,USA,2.235,i,1,Bloomington,Feb 21
5,Chris Dunn,USA,2.22,i,2,Salt Lake City,Feb 20
