rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Stephen Smith,GBR,2.37,,1,Seoul,Sep 20
2,Lambros Papakostas,GRE,2.36,,1,Athens,Jun 21
2,Javier Sotomayor,CUB,2.36,,1,Eberstadt,Jul 4
4,Hollis Conway,USA,2.35,,1,New Orleans,Jun 28
4,Darrin Plab,USA,2.35,,2,New Orleans,Jun 28
4,Dragutin Topic,YUG,2.35,,1,Belgrad,Jul 15
7,Tim Forsyth,AUS,2.34,,1,Oslo,Jul 4
7,Patrik Sjöberg,SWE,2.34,,2,Barcelona,Aug 2
7,Arthur Partyka,POL,2.34,,3,Barcelona,Aug 2
7,Troy Kemp,BAH,2.34,,2,Zürich,Aug 19
11,Ralf Sonn,GER,2.32,,1,München,Jun 21
11,Wolf-Hendrik Beyer,GER,2.32,,2,München,Jun 21
11,Arturo Ortiz,ESP,2.32,,1,Valencia,Jun 27
11,Charles Austin,USA,2.32,,3,New Orleans,Jun 28
11,Anthony Barton,USA,2.32,,4,New Orleans,Jun 28
16,Rick Noji,USA,2.31,,1,Long Beach,Feb 01
16,David Anderson,AUS,2.31,,2,Adelaide,Mar 08
16,Lochsley Thomson,AUS,2.31,,3,Adelaide,Mar 08
16,Yuriy Sergiyenko,UKR,2.31,,1,Moscow,Jun 11
16,Robert Marinov,BUL,2.31,,1,Sofia,Jul 08
16,Brendan Reilly,USA,2.31,,1,Gateshead,Jul 17
22,Thomas McCants,USA,2.30,,1,Tuscaloosa AL,May 02
22,Steinar Hoen,NOR,2.30,,1,Jessheim,May 28
22,Dietmar Mögenburg,GER,2.30,,3,München,Jun 21
22,Gustavo Adolfo Becker,ESP,2.30,,5,Eberstadt,Jul 04
22,Rafael Marino Drake,CUB,2.30,,5,Eberstadt,Jul 04
22,Jake Jacoby,USA,2.30,,1,Lindau,Jul 18
22,Normunds Sietins,LAT,2.30,,1,Nurmijärvi,Jul 20
22,Roland Verkis,LTU,2.30,,1,Vilnius,Jul 29
1,Patrik Sjöberg,SWE,2.38,i,1,Genova,Mar 01
2,Ralf Sonn,GER,2.36,i,1,Berlin,Feb 21
2,Sorin Matei,ROU,2.36,i,2,Berlin,Feb 21
4,Hollis Conway,USA,2.35,i,1,München,Feb 23
5,Troy Kemp,BAH,2.34,i,2,Gundelsheim,Feb 02
