rank,name,nat,perf_0,perf_1,perf_2,city,date
1,John Wilson,USA,2.032,,1,Los Angeles,Apr 22
2,Kenneth Wiesner,USA,2.011,,1,Milwaukee,Jun 10
3,Hermann Nacke,GER,2.01,,P,Kiel,Aug 20
4,Willard Smith,USA,2.007,,1=,New York,Jun 18
4,Fred Sheffield,USA,2.007,,1=,New York,Jun 18
6,Dwight Eddleman,USA,1.984,,1,Chicago,Jun 24
7,Monte Kinder,USA,1.981,,1,Austin,Apr 1
7,George Heddy,USA,1.981,,1,New York,Jun 17
7,Kenneth Whitney,USA,1.981,,3,New York,Jun 18
10,Ed Luce,USA,1.969,,1,Modesto,Jun 03
11,Guy Lapointe,FRA,1.96,,1,Angers,May 14
11,Stig Frendin,SWE,1.96,,1,Stockholm,Sep 20
13,Hal Johnson,USA,1.956,,1,Pasadena,Jun 10
13,Don Barksdale,USA,1.956,,2=,New York,Jun 17
13,Joshua Williamson,USA,1.956,,5,New York,Jun 18
16,Gunnar Lindecrantz,SWE,1.95,,1,Kungsbacka,May 29
16,Herman Kristoffersson,SWE,1.95,,1,Sunne,Jun 24
18,Bill Bachman,USA,1.949,,,,
19,Tom Scofield,USA,1.946,,1,,
20,Les Barnes,RSA,1.943,,1,Benoni,Mar 11
20,Lester Howe,USA,1.943,,1,Los Angeles,May 13
22,Celso Pinheiro Doria,BRA,1.94,,1,Sao Paulo,Jul 23
22,Skuli Gudmundsson,ISL,1.94,,1,Reykjavik,Aug 12
22,Assar Duregård,SWE,1.94,,1,Göteborg,Sep 17
25,Jack Moody,USA,1.937,,1,New York,May 13
26,Armin Baumann,USA,1.935,,3,Milwaukee,Jun 10
1,Bill Vessie,USA,2.007,i,1,Boston,Feb 12
1,David Albritton,USA,2.007,i,1,Chicago,Mar 18
3,Estel Harper,USA,1.981,i,1=,Cleveland,Jan 15
3,Robert Thackeray,USA,1.981,i,1=,Cleveland,Jan 15
