rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Igor Paklin,URS,2.41,,1,Kobe,Sep 4
2,Rudolf Povarnitsin,URS,2.40,,1,Donetsk,Aug 11
3,Patrik Sjöberg,SWE,2.38,,1,Eberstadt,Jun 16
4,Eddy Annijs,BEL,2.36,,1,Ghent,May 26
5,Zhu Jian Hua,CHN,2.35,,1,Guangzhou,Mar 23
5,Jimmy Howard,USA,2.35,,1,Houston,May 25
5,Sorin Matei,ROU,2.35,,1,Bucharest,Jun 1
5,Gennadiy Avdeyenko,URS,2.35,,1,Leningrad,Jul 26
5,Jan Zvara,TCH,2.35,,1,Prague,Sep 14
10,Javier Sotomayor,CUB,2.34,,1,Havanna,Mar 20
10,Dennis Lewis,USA,2.34,,1,Los Angeles,Mar 30
12,Brian Whitehead,USA,2.33,,1,Columbus,May 05
13,Thomas Eriksson,SWE,2.32,,1,Austin,Jun 01
13,Thomas McCants,USA,2.32,,2,Austin,Jun 01
13,Jacek Wszola,POL,2.32,,1,Warsaw,Jun 19
16,Sergey Malchenko,URS,2.31,,2,Sochi,May 25
16,Brian Stanton,USA,2.31,,2,Los Angeles,Jun 08
16,Francisco Centelles,CUB,2.31,,2,Prague,Jun 22
16,Dietmar Mögenburg,FRG,2.31,,1,Lausanne,Jul 10
16,Milton Ottey,CAN,2.31,,2,London,Jul 20
16,Anatoliy Korobenko,URS,2.31,,1,Odessa,Jul 26
16,Yuriy Sergiyenko,URS,2.31,,1,Sofia,Aug 14
23,Lee Balkin,USA,2.30,,1,Los Angeles CA,May 18
23,Gerd Nagel,FRG,2.30,,2,Eberstadt,Jun 16
23,Roland Dalhäuser,SUI,2.30,,2,Eberstadt,Jun 16
23,Joe Patrone,USA,2.30,,1,Manchester,Jun 23
23,Jerome Carter,USA,2.30,,2,Helsinki,Jul 04
23,Dothel Edwards,USA,2.30,,1,Pullman WA,Jul 21
23,Constantin Militaru,ROU,2.30,,1,Stara Zagora,Aug 04
1,Dietmar Mögenburg,FRG,2.39,i,1,Köln,Feb 24
2,Patrik Sjöberg,SWE,2.38,i,1,Berlin,Feb 22
3,Aleksandr Kotovich,URS,2.35,i,1,Vilnius,Jan 13
3,Jimmy Howard,USA,2.35,i,1,Richfield,Feb 17
5,Yuriy Sergiyenko,URS,2.34,i,1,Kiev,Feb 02
6,Yuriy Shevchenko,URS,2.29,i,2,Kishinyov,Feb 15
