rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Lester Steers,USA,2.067,,1=,Los Angeles,Apr 27
1,John Wilson,USA,2.067,,1=,Los Angeles,Apr 27
3,Don Boydston,USA,2.038,,1,Fort Worth,Mar 16
3,Joshua Williamson,USA,2.038,,1,Kingston,Jul 21
5,Tetsuo Akima,JPN,2.02,,1,Kashihara,Jun 2
6,Kelly Horn,USA,2.010,,1,Tuscaloosa,Apr 27
7,Bill Wakefield,USA,2.007,,2,Los Angeles,Apr 6
8,Joseph C. Devall,USA,2.003,,1,Baton Rouge,Apr 13
8,Adam Berry,USA,2.003,,1,,
10,Erik Stai,NOR,2.00,,1,Oslo,Sep 1
10,Manabu Hara,JPN,2.00,,1,Nishinomiya,Oct 06
12,Humbert Smith,USA,1.991,,1,,
13,Robert Thackeray,USA,1.984,,1,Fort Collins,Apr
14,Bill Harvey,USA,1.981,,3,Los Angeles,Apr 06
14,Jerry Walters,USA,1.981,,1,Dallas,Apr 27
14,Albert Ricks,USA,1.981,,1,Austin,May 03
14,Gil LaCava,USA,1.981,,1,Los Angeles,May 04
14,Bill Smith,USA,1.981,,1,Los Angeles,Jun 23
19,Václav Hausenblas,TCH,1.98,,1,Prague,Jul 07
20,Ed Woodcock,USA,1.975,,1,Moscow,Apr 27
20,James Lincoln,USA,1.975,,1,Palo Alto,Apr 27
22,Nils Nicklen,FIN,1.97,,1,Stockholm,Jun 14
22,Åke Ödmark,SWE,1.97,,1,Strömsund,Aug 11
22,Veikko Peräsalo,FIN,1.97,,1,Stockholm,Sep 07
25,William Corwin,USA,1.969,,1,Long Beach,Mar 30
25,Blas Mercurio,USA,1.969,,1,Los Angeles,Apr 19
25,Clark Mallery,USA,1.969,,3,Los Angeles,Apr 27
25,Russell Wulff,USA,1.969,,3,Los Angeles,May 04
25,Cyril Gandy,RSA,1.969,,1,Johannesburg,Dec 07
1,Don Canham,USA,2.013,i,1=,Minneapolis,Jun 22
2,Melvin Walker,USA,2.007,i,2,Boston,Feb 10
