rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Michael Sweeney,USA,1.924,,,,
2,Murty O'Brian,IRL,1.905,,1,Kildorrey,Oct 8
3,Eugene W. Goff,USA,1.829,,,Bergen Point,Jul 4
4,Hough,USA,1.809,,1,Princeton,May 5
5,G.F. Powell,USA,1.803,,1,,
6,C.J. Paine,USA,1.797,,1,New Haven,May 12
6,P.C. Stingel,USA,1.797,,1,Worcester (US),May 23
6,J.M. Abbott,USA,1.797,,1,Cambridge (MA),Oct 26
9,Ernest Cady,USA,1.791,,1,,
10,Eric Swanwick,GBR,1.784,,1,London,Mar 17
11,Lewis Sheldon,USA,1.778,,,,
11,G.B. Becker,USA,1.778,,2,New York,May 26
11,John Cosgrove,USA,1.778,,-,Bergen Point,Jul 04
11,N.T. Leslie,USA,1.778,,2,New York,Sep 15
11,Thomas E. Wood,IRL,1.778,,2,Kildorrey,Oct 08
16,John H. Thompson,USA,1.766,,2,New Haven,May 12
16,Reginald Williams,GBR,1.766,,1,Huddersfield,Jul 07
18,William Rogers,USA,1.753,,1=,New York,May 05
18,Warner Baltazzi,USA,1.753,,1=,New York,May 05
18,G.R. Luney,GBR,1.753,,1,Leicester,May 14
18,S.A. McComber,USA,1.753,,3=,New York,May 26
18,Edward Bloss,USA,1.753,,3=,New York,May 26
18,E.T. Burke,USA,1.753,,3=,New York,May 26
18,C. Creech,USA,1.753,,1,Bergen Point,May 30
18,Matthew Roseingrave,IRL,1.753,,1,Limerick,Jun 06
18,W.L. Drummond,USA,1.753,,1,New York,Aug 04
18,H. Evans,IRL,1.753,,1,Castlerea,Sep 05
18,S. Doyle,AUS,1.753,,1,Malvern,Nov 09
18,Thomas G. Shearman,USA,1.753,,,,
18,A.M. Glynn,USA,1.753,,1,,
