rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ralph P. Chamberlain,USA,1.972,,1,Charlottesville,Mar 30
2,Devey Alberts,USA,1.959,,1,Urbana,May 20
3,Ben Howard Baker,GBR,1.956,,1,Huddersfield,Jun 25
4,Mint Howell,USA,1.940,,1,Palo Alto,May 7
5,Richmond Landon,USA,1.934,,1,Travers Island,Jun 4
6,Harold Muller,USA,1.930,,1,Berkeley,May 14
6,John Murphy,USA,1.930,,2,Pasadena,Jul 4
8,Oliver Corey,USA,1.905,,3,Pasadena,Jul 4
9,Pierre Lewden,FRA,1.895,,1,Auxerre,Aug 21
10,Leroy Brown,USA,1.892,,3,Cambridge,May 28
10,Edwin Weatherton,USA,1.892,,2,Travers Island,Jun 4
12,Harold Osborn,USA,1.889,,1=,Philadelphia,Apr 30
12,J. Paul Walker,USA,1.889,,2,Urbana,May 14
14,Hoffman,USA,1.883,,1,Des Moines,May 21
15,Einar Thulin,SWE,1.88,,1,Malmö,Jun 06
16,Charles Frankland,USA,1.876,,1=,Pullman,Jun 04
16,Howard Draper,USA,1.876,,1=,Pullman,Jun 04
18,Jenö Gaspár,HUN,1.87,,1,Budapest,Aug 21
19,Pierre Guilloux,FRA,1.86,,1,Paris,May 26
20,Siebert,USA,1.857,,1,Indianapolis,May 21
21,Julius Lachmund,USA,1.854,,1,Palo Alto,Mar 12
21,Don Weaver,USA,1.854,,1=,Palo Alto,Mar 26
21,Ronald Heath,USA,1.854,,1=,Palo Alto,Mar 26
21,M.D. Pence,USA,1.854,,1,Lafayette,May 21
25,Carl-Erik Charpentier,SWE,1.85,,1,Köbenhavn,Jun 05
25,Harry Johansson (Föllinge),SWE,1.85,,3,Stockholm,Aug 28
