rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Valeriy Brumel,URS,2.24,,1,Zürich,Jun 23
2,Ni Chih-Chin,CHN,2.21,,1,Shanghai,Oct 11
3,Edward Czernik,POL,2.20,,1,Hässleholm,Jul 30
4,John Thomas,USA,2.18,,2,Tokyo,Oct 21
5,Robert Shavlakadze,URS,2.17,,1,Kiev,Aug 28
6,John Rambo,USA,2.165,,1,Long Beach,May 2
7,Mahmat Idriss,CHA,2.16,,1,Fort Lamy,Mar 28
7,Richard Ross,USA,2.16,,1,Houston,May 8
7,Ed Caruthers,USA,2.16,,1,"Brunswick, NJ",Jun 28
10,Andrey Khmarskiy,URS,2.15,,2,Leselidze,May 16
11,Charles Dumas,USA,2.14,,1,Tempe,Apr 04
11,Stig Pettersson,SWE,2.14,,1,Malmö,Aug 15
11,Henry Elende,ZAR,2.14,,1,Chatellerault,Sep 06
14,Tony Sneazwell,AUS,2.13,,1,Melbourne,Mar 22
14,Otis Burrell,USA,2.13,,1,Los Angeles,Aug 29
16,Evgeni Yordanov,BUL,2.12,,1,Sofia,Jul 16
16,Henrik Hellén,FIN,2.12,,1,Helsinki,Jul 22
16,Kjell-Åke Nilsson,SWE,2.12,,2,Hassleholm,Jul 30
19,Vance Barnes,USA,2.115,,1,Palo Alto,Jun 06
20,Shih Hung-Fan,CHN,2.11,,1,Surabaja,Aug 27
20,Ralf Drecoll,FRG,2.11,,2,Odawara,Oct 31
20,Jim Brown,USA,2.11,,1,San Jose,Feb 29
23,Werner Pfeil,GDR,2.10,,1,Cottbus,May 13
23,Rudi Köppen,GDR,2.10,,1,Weimar,May 17
23,Gerd Dührkop,GDR,2.10,,2,Weimar,May 17
23,Bob Keppel,USA,2.10,,1,Seattle,Aug 08
23,Greger Lindstrom,SWE,2.10,,1,Kemi,Aug 09
23,Branko Vivod,YUG,2.10,,1,Modena,Aug 30
23,Cornel Porumb,ROU,2.10,,1,Bucuresti,Jun 19
1,John Thomas,USA,2.20,i,1,Baltimore,Feb 29
2,Lew Hoyt,USA,2.16,i,1,New York,Feb 13
