rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Bob Walters,USA,2.048,,1,Austin,May 13
2,Virgil Severns,USA,2.038,,1=,Austin,Apr 1
2,Jack Razzetto,USA,2.038,,1=,Austin,Apr 1
4,Papa Gallo Thiam,FRA,2.03,,1,Dakar,Apr 27
5,Vern McGrew,USA,2.026,,1=,Dallas,Jun 3
5,Bob Gordon,USA,2.026,,1=,Dallas,Jun 3
5,Christian de Jongh,RSA,2.026,,1,Pretoria,Sep 23
8,Alan Paterson,GBR,2.007,,1,Helensburgh,Jul 22
9,Wilfrid Dancer,USA,1.994,,1,Pasadena,Mar 18
10,Bob Jachens,USA,1.991,,1,New York,May 27
11,Manuel Ronquillo,USA,1.988,,1,Compton,Mar 17
11,Dan Miller,USA,1.988,,1,Los Angeles,Jun 09
11,Jack Heintzman,USA,1.988,,1,Port Elizabeth,Oct 21
14,John Winter,AUS,1.981,,1,Auckland,Feb 04
14,Andries du Preez,RSA,1.981,,,Pretoria,Apr 04
14,Ray Womack,USA,1.981,,1,Austin,May 05
14,Mel Martin,USA,1.981,,1,Los Angeles,May 19
14,Arnold Webb,USA,1.981,,1=,Travers Island,Jun 03
14,Herb Neff,USA,1.981,,1=,Travers Island,Jun 03
20,Nils Nicklen,FIN,1.98,,1,Helsinki,Jun 13
20,Ion Soter,ROU,1.98,,1,Cluj,Aug 06
22,Jim Horning,USA,1.978,,1,Evanston,May 27
23,Graham Jeffries,NZL,1.972,,1,Paeroa,Dec 06
24,Arne Åhman,SWE,1.97,,1,Gimo,Jul 09
24,Skuli Gudmundsson,ISL,1.97,,1,København,Jul 30
24,Georges Damitio,FRA,1.97,,1,Casablanca,Aug 13
24,Adilton de Almeida Luz,BRA,1.97,,1,Rio de Janeiro,Sep 24
1,John Vislocky,USA,2.019,i,1,Boston,Feb 04
