rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Robert King,USA,1.997,,1,Chicago,Jun 9
2,Anton Burg,USA,1.981,,1,Chicago,Sep 3
3,Rufus Haggard,USA,1.978,,1,St.Louis,Jul 2
4,Joseph Abernathy,USA,1.956,,1,Cincinnati,May
4,Charles McGinnis,USA,1.956,,1,Detroit,Jul 1
6,Simon Toribio,PHI,1.946,,1,Manila,Apr 27
7,Bert Nelson,USA,1.943,,2,Chicago,Sep 3
7,Ben Hedges,USA,1.943,,1,Travers Island,Oct 13
9,Kornél Késmárki,HUN,1.94,,1,Szeged,Oct 7
10,Harold Osborn,USA,1.930,,2,Detroit,Jul 1
11,Henry LaSallette,USA,1.927,,1,Claremont,May 12
12,Parker Shelby,USA,1.924,,1,Des Moines,Apr 28
13,Einar Tommelstad,NOR,1.923,,1,Oslo,Jul 08
14,Fritz Köpke,GER,1.92,,1,Bochum,Aug 26
14,Claude Ménard,FRA,1.92,,1,Dairen,Sep 23
16,Morris Muslin,USA,1.918,,1,New York,May 04
16,Ewan Davidson,AUS,1.918,,1,Sydney,May 23
18,George McHose,USA,1.915,,1,Peoria,May 05
18,Alex Munro,CAN,1.915,,1,Hamilton (ON),Jul 02
20,Robert Yarborough,USA,1.911,,1,Austin,May 05
21,Robert Van Osdel,USA,1.908,,1,Los Angeles,Apr 21
22,Summer Brunk,USA,1.905,,1,Houston,Mar 24
22,Clifford Madison,USA,1.905,,1,Emporia,May 12
22,Charles Anson,USA,1.905,,1,Madison,May 12
25,Dick Bell,USA,1.902,,1,Los Angeles,Feb 18
25,Bratton,USA,1.902,,2,Claremont,May 12
1,Jack McIntosh,USA,1.946,i,1=,South Bend,Mar 03
1,John Cline,USA,1.946,i,1=,South Bend,Mar 03
3,Harold Osborn,USA,1.934,i,1,New York,Feb 29
