rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ni Chih-Chin,CHN,2.27,,1,Phnom-Penh,Nov 30
2,Valeriy Skvortsov,URS,2.21,,1,Moscow,May 29
3,Otis Burrell,USA,2.185,,1=,New York,Jun 26
3,John Hartfield,USA,2.185,,1=,New York,Jun 26
5,Steve Herndon,USA,2.175,,1,Notre-Dame,Jun 4
6,Mahmat Idriss,CHA,2.17,,1,Fort-Lamy,Apr
6,Ron Tull,USA,2.17,,1,Norman,Apr 9
8,Frank Costello,USA,2.16,,1,Chapel Hill,Apr 16
8,Stan Albright,USA,2.16,,3,New York,Jun 26
8,Lawrence Peckham,AUS,2.16,,2,Los Angeles,Jul 24
8,Edward Czernik,POL,2.16,,2,Minsk,Jul 26
12,Gene Johnson,USA,2.15,,1,Berkeley,Apr 23
12,Andrey Khmarskiy,URS,2.15,,2,Moscow,May 29
12,Jacques Madubost,FRA,2.15,,1,Paris,Jun 17
12,Robert Saint-Rose,FRA,2.15,,1,Stockholm,Aug 21
16,John Dobroth,USA,2.146,,1,Fresno,May 14
17,Ed Caruthers,USA,2.14,,1,Tuoson,Apr 09
17,Clarence Johnson,USA,2.14,,1,San Antonio,May 07
17,Jim Johnson,USA,2.14,,2,Norman,May 21
17,Valentin Gavrilov,URS,2.14,,1,Moscow,Jun 25
17,Werner Pfeil,GDR,2.14,,1,Cottbus,Jul 03
22,Don Pierce,USA,2.13,,1,El Cerrito,Mar 26
22,Chris Pardee,USA,2.13,,1,Princeton,Apr 23
22,Anatoliy Moroz,URS,2.13,,1,Berdichev,Jun 09
22,Ingomar Sieghart,FRG,2.13,,1,Moosburg,Jun 12
22,Günther Spielvogel,FRG,2.13,,1,Leverkusen,Jul 24
1,Otis Burrell,USA,2.19,i,1,Portland,Jan 29
2,John Rambo,USA,2.185,i,1,Los Angeles,Jan 22
3,Max Lowe,USA,2.17,i,2,Portland,Jan 29
3,Gene Johnson,USA,2.17,i,1,Portland,Jan 29
