rank,name,nat,perf_0,perf_1,perf_2,city,date
1,George Horine,USA,2.007,,1,Palo Alto,May 17
2,James Thorpe,USA,1.956,,1,New York,Jun 12
3,Edward Beeson,USA,1.943,,2,Palo Alto,May 17
4,Alma Richards,USA,1.930,,2,New York,Jun 12
5,Arthur W. Moffatt,USA,1.926,,1,"Cambridge, MA",May 18
6,Wesley Oler,USA,1.920,,1,"Cambridge, MA",May 25
7,Hans Liesche,GER,1.92,,2,Stockholm,Jul 8
8,Timothy Leahy,IRL,1.905,,1,Canturk,Aug 25
8,Harry Grumpelt,USA,1.905,,1,New York,Sep 7
8,John Johnstone,USA,1.905,,1,Pittsburgh,Sep 21
8,Michael J. Cullinan,USA,1.905,,,,
12,Egon Erickson,USA,1.899,,1,New York,Jun 2
13,John Nicholson,USA,1.892,,1,"Kansas City, MO",Apr  6
14,Platt Adams,USA,1.880,,1=,New York,Jun 1
15,Louis A. Nichols,USA,1.879,,,"Cambridge, MA",May 30
16,Harold Enright,USA,1.873,,2=,"Cambridge, MA",Jun 08
17,James McFie,USA,1.854,,1,"Berkeley, CA",Apr 27
17,Finney,USA,1.854,,1,"Palo Alto, CA",Apr  5
17,Timothy J. Carroll,IRL,1.854,,1,,
20,Harry Porter,USA,1.850,,,"Evanston, IL",Jun 29
21,Gerhard Olsen,NOR,1.85,,1,Haugesund,Sep
22,Jervis Burdock,USA,1.847,,2,"Philadelphia, PA",Jun  1
23,Istvan Wardener,HUN,1.84,,1,Budapest,Jun 16
24,Philip W. Dalrymple,USA,1.839,,1=,"Springfield, MA",May 18
25,Warren Sargent,USA,1.835,,,"Ann Arbor, MI",May 18
1,Samuel Lawrence,USA,1.943,i,1,"Boston, MA",Feb 10
2,Warren Sargent,USA,1.861,i,1,"Ann Arbor, MI",Mar 30
