rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Bo Ekelund,SWE,1.93,,1,København,Sep 21
2,John Murphy,USA,1.910,,1,Philadelphia,Sep 13
3,Carl Johnson,USA,1.886,,1,Chicago,Jun 7
4,Harry Barwise,USA,1.883,,2,Philadelphia,Sep 13
4,Walter Whalen,USA,1.883,,3,Philadelphia,Sep 13
6,Richmond Landon,USA,1.880,,1=,Philadelphia,May 31
6,William Shanahan,IRL,1.880,,1,Belfast,Aug 17
8,Gaston Ribot,FRA,1.865,,1=,Bordeaux,Jun 29
8,Armand Estang,FRA,1.865,,1=,Bordeaux,Jun 29
10,Clinton Larson,USA,1.864,,1,Paris,Jul 02
11,Robert Webster,USA,1.861,,2,Camp Dix,Sep 07
12,Thorvig Svahn,SWE,1.86,,2,Karlstad,Aug 16
13,W.B. Hampton,USA,1.854,,2=,Philadelphia,May 31
13,Louis A. Watson,USA,1.854,,1,Jersey City,Aug 23
15,Einar Thulin,SWE,1.85,ex,1,Malmö,Jun 29
16,Gösta Holmér,SWE,1.84,,,,
16,Ragnar Mattsson,SWE,1.84,,,,
18,Paige,USA,1.835,,2,Chicago,Jun 07
19,Georg Högström,SWE,1.83,,1,Karlstad,Jun 01
19,Fritz Warendorph,NOR,1.83,,2,Stockholm,Aug 31
19,Carl-Erik Charpentier,SWE,1.83,,,,
22,Alma W. Richards,USA,1.829,,1,Paris/Colombes,Jun 01
23,René Labat,FRA,1.827,,2,Paris,Jul 02
23,Carl Rice,USA,1.827,,3,Paris,Jul 02
23,Dink Templeton,USA,1.827,,4,Paris,Jul 02
