rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Cornelius Leahy,IRL,1.930,,1,Westport,Aug 23
2,Channing Hall,USA,1.888,,1,San Francisco,Apr 08
3,Oscar Kerrigan,USA,1.867,,1,Portland,Aug 5
4,John J. Ryan,USA,1.854,,1hcp,New York,Jun 10
4,Jeremiah Titus Mahoney,USA,1.854,,1,Montreal,Sep 16
4,Harry Gill,CAN,1.854,,2,Montreal,Sep 16
7,Joseph Leahy,IRL,1.835,,,Ennis,Jul 17
8,Floyd F. Risley,USA,1.829,,1,Princeton,Apr 15
8,John W. Marshall,USA,1.829,,1,Philadelphia,May 27
8,Samuel S. Jones,USA,1.829,joff,2,New York,Sep 09
8,R.J. Cotter,USA,1.829,,2,Montréal,Sep 16
12,Herbert W. Kerrigan,USA,1.816,,1,Portland,Jul 08
13,Tommy Barton,MMR,1.810,,1,Rangoon,Feb
14,Lajos Gönczy,HUN,1.805,,1,Budapest,May 21
15,Thomas Moffitt,USA,1.803,,1=,Philadelphia,Apr 29
15,Harry Porter,USA,1.803,,1=,Philadelphia,May 12
15,Roy Crane,USA,1.803,,2=,Philadelphia,May 27
15,John R. Alexander,USA,1.803,,1,Kansas City,Jun 10
15,John Breshnihan,IRL,1.803,,1,Limerick,Sep 29
20,John Neil Patterson,USA,1.800,,1,Chicago,Jun 10
21,John Garfield MacDonald,CAN,1.797,,1=,New York,May 06
22,Ervin J. Barker,USA,1.791,,1,Cedar Fall,May 06
22,Michael Creed,IRL,1.791,,2=,Cork,Jul 23
22,James Burke,IRL,1.791,,2=,Cork,Jul 23
25,Gerald Howard-Smith,GBR,1.784,,1,London,Mar
1,Herbert A. Gidney,USA,1.810,i,1,New York,Mar 23
2,A.S. Delaney,USA,1.803,i,1,Ann Arbor,Mar 25
