rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Michael Sweeney,USA,1.971,,1,Manhattan Fd.,Sep 21
2,James Ryan,IRL,1.943,,1,Tipperary,Aug 19
3,Murty O'Brian,IRL,1.880,,1,Fermoy,Aug 27
4,C.J. Paine,USA,1.848,,1,Travers Island,Jun 15
5,Reginald Williams,GBR,1.829,,1,Oxford,Mar 6
5,N.T. Leslie,USA,1.829,,1,Berkeley Oval,May 25
5,Francis Connolly,USA,1.829,,1,Worcester (US),Jul 4
8,James Winsor,USA,1.823,,2,Berkeley Oval,May 25
9,R.C. Rudolph,USA,1.816,,1,Bergen Point,May 30
10,Warner Baltazzi,USA,1.803,,1,New York,May 18
10,John Cosgrove,USA,1.803,,2,Syracuse,Jul 27
12,John H. Thompson,USA,1.797,,,,
12,G.B. Becker,USA,1.797,,4,New York,May 25
14,Ellery H. Clark,USA,1.794,,,,Jun
15,L.K. Brennan,USA,1.791,,2,Worcester (USA),Jul 04
15,Robert Perry,GBR,1.791,,1,Churchfield,Jul 27
17,Daniel K. Reuss,USA,1.778,,,,
17,F.M. Jennings,GBR,1.778,,2,Oxford,Mar 06
17,Thomas E. Wood,IRL,1.778,,2,Cork,Jun 03
17,William Holland,USA,1.778,,3,Worcester (USA),Jul 04
17,Thomas Kiely,IRL,1.778,,1,Lismore,Oct 01
17,S. Doyle,AUS,1.778,,1,Sydney,Oct 07
23,F.W. Koch,USA,1.772,,Q,New York,May 25
24,R. Weber,USA,1.766,,1,Princeton,May 04
24,S.A. McComber,USA,1.766,,Q,New York,May 25
