rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Dwight Stones,USA,2.28,,1,Oslo,Jul 30
2,Jesper Tørring,DEN,2.25,,1,Rome,Sep 4
2,Kestutis Sapka,URS,2.25,,2,Rome,Sep 4
4,Vladimir Abramov,URS,2.24,,1,Moscow,Jun 21
5,Imants Karlsons,URS,2.23,,1,Prague,Jun 19
5,Rune Almen,SWE,2.23,,1,Helsinki,Aug 17
7,Vladimir Maly,TCH,2.22,,1,Prague,Jun 28
8,Paul Underwood,USA,2.21,,1,Tempe,Apr 6
8,Sergey Senyukov,URS,2.21,,1,Alushta,Apr 8
8,Michael Fleer,USA,2.21,,1,Des Moines,Apr 26
8,Stanislav Molotilov,URS,2.21,,2,Siena,Jul 21
8,Rory Kotinek,USA,2.21,,3,Århus,Jul 22
8,Teymour Ali Ghiassi,IRI,2.21,,1,Teheran,Sep 13
14,Rolf Beilschmidt,GDR,2.20,,1,Jena,Jun 01
14,Jacek Wszola,POL,2.20,,1,Kassel,Jun 08
14,Patrick Matzdorf,USA,2.20,,2,Lyngby,Jul 08
14,Roman Moravec,TCH,2.20,,2,Prague,Jul 21
14,John Beers,CAN,2.20,,2,Oslo,Jul 30
14,Danial Temin,YUG,2.20,,1,Sofia,Aug 02
20,Reynaldo Brown,USA,2.19,,1,San José,May 04
20,Mark Branch,USA,2.19,,3,Westwood,Jun 21
20,Leif Roar Falkum,NOR,2.19,,2,Helsinki,Jun 26
20,Péter Szórád,HUN,2.19,,1,Budapest,Jul 05
20,Viktor Kashcheyev,URS,2.19,,1,Donetsk,Jul 13
20,Viktor Shkurichev,URS,2.19,,3,Moscow,Jul 24
20,Harri Sundell,FIN,2.19,,1,Vihti,Jul 31
1,Sergey Budalov,URS,2.23,i,1,Moscow,Mar 02
2,Thomas Woods,USA,2.22,i,1,Pocatello,Jan 18
3,William Jankunis,USA,2.215,i,1,Boulder,Mar 10
