rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Aleksander Walerianczyk,POL,2.36,,1,Bydgoszcz,Jul 20
2,Jacques Freitag,RSA,2.35,,1,Rome,Jul 11
3,Matt Hemingway,USA,2.34,,1,"Modesto, CA",May 10
3,Yaroslav Rybakov,RUS,2.34,,1,Firenze,Jun 21
3,Stefan Holm,SWE,2.34,,1,Réthymno,Jul 06
3,Germaine Mason,JAM,2.34,,1,Santo Domingo,Aug 09
7,Andrey Sokolovskiy,UKR,2.33,,1,Langen,Jun 14
8,Mark Boswell,CAN,2.32,,3,Paris,Aug 25
9,Dragutin Topic,SCG,2.31,,1,Istanbul,Jun 07
9,Andrea Bettinelli,ITA,2.31,,1,Rieti,Aug 03
9,Jamie Nieto,USA,2.31,,1,Yokohama,Sep 23
12,Pyotr Brayko,RUS,2.30,,1,Tula,May 31
12,Jaroslav Bába,CZE,2.30,,2,Villeneuve d'Ascq,Jun 15
12,Tomás Janku,CZE,2.30,,1,Velenje,Jun 21
12,Alessandro Talotti,ITA,2.30,,2,Firenze,Jun 21
12,Michal Bieniek,POL,2.30,,1,Zamosc,Jun 29
12,Stefan Vasilache,ROU,2.30,,1,Thiva,Jul 12
12,Mikhail Tsvetkov,RUS,2.30,,2,Madrid,Jul 19
12,Nicola Ciotti,ITA,2.30,,1,Viersen,Jul 20
12,Grzegorz Sposób,POL,2.30,,1,Pírgos,Jul 27
12,Gennadiy Moroz,BLR,2.30,,1,Minsk,Aug 08
12,Aleksey Lesnichi,BLR,2.30,,2,Minsk,Aug 08
12,Linus Thörnblad,SWE,2.30,,1,Vellinge,Aug 16
24,Aleksey Dmitrik,RUS,2.28,,1,Tula,Jun 07
24,Andrey Chubsa,BLR,2.28,,2,Bratislava,Jun 10
24,David Jaworski,POL,2.28,,1,Sacramento,Jun 14
24,Shaun Kologinczak,USA,2.28,,2,Sacramento,Jun 14
24,Emilian Kaszczyk,POL,2.28,,3,Bielsko-Biala,Jul 06
24,Oskari Frösén,FIN,2.28,,1,Lapinlahti,Jul 13
1,Stefan Holm,SWE,2.36,i,1,Arnstadt,Feb 08
2,Yaroslav Rybakov,RUS,2.34,i,2,Arnstadt,Feb 08
2,Charles Clinger,USA,2.34,i,1,Nampa,Feb 01
4,Dragutin Topic,YUG,2.33,i,1,Athens,Mar 06
4,Andriy Sokolovskiy,UKR,2.33,i,1,Athens,Feb 05
