rank,name,nat,perf_0,perf_1,perf_2,city,date
1,John Garrels,USA,15.2,*,1,Evanston,Jun 9
2,Forrest Smithson,USA,15.4,*,1,Spokane,Jun 23
3,William M. Armstrong,USA,15.6,*,1,New Haven,May 12
3,R.R. Hill,USA,15.6,*,1,Cambridge,May 19
5,William A. Powell,USA,15.8,*,1,Stanford,Apr 07
5,Frank Castelman,USA,15.8,*,1,Philadelphia,Apr 28
5,Joseph S. Hill,USA,15.8,*,1,Charlottesville,May 05
5,Arthur B. Shaw,USA,15.8,*,1h1,Cambridge/MA,May 18
5,John H. Hubbard,USA,15.8,*,1h2,Cambridge,May 18
5,Libby,USA,15.8,*,1,Carlisle,May 19
5,C.E. Henniger,USA,15.8,*,1,Des Moines,May 26
5,John Neil Patterson,USA,15.8,*,1,Chicago,Jun 30
5,W.R. McCullough,USA,15.8,*,1,New York,Aug 25
14,Harry L. Horton,USA,16.0,*e,2,Stanford/Palo Alto,Apr 07
14,Archie Randolph,USA,16.0,*,1,Charlottesville,Apr 21
14,Edward S. Amsler,USA,16.0,*,1,Philadelphia,May 05
14,William Kline,USA,16.0,*,1,Champaign,May 05
14,John Murray,IRL,16.0,*,1,New York,May 06
14,Thomas,USA,16.0,*A,1,Boulder,May 19
14,D.J. Torrey,USA,16.0,,1,Ann Arbor,May 26
14,Hagaman,USA,16.0,*,1,Columbus,May 31
14,John R. Kilpatrick,USA,16.0,*,1,Cambridge/MA,Jun 02
14,Robert Stronach,GBR,16.0,*,1,Belfast,Jul 14
14,John Eller,USA,16.0,*,1,Montreal,Sep 22
25,Grover Youngs,USA,16.2,*,1,Claremont,Mar 31
25,Russel R. Cowles,USA,16.2,*,1,Berkeley,Apr 03
25,C. Brinsmade,USA,16.2,*,1h4,Cambridge/MA,Apr 27
25,Robert Leavitt,USA,16.2,,1,Athens,May 01
25,Alfred Hearn Healey,GBR,16.2,,2,Athens,May 01
25,Turner,USA,16.2,*,1,Annapolis,May 12
25,Reese,USA,16.2,*,1,Bucknell Field,May 12
25,Griswold,USA,16.2,*u,2h1,Boston,May 18
25,Colin  Stewart,AUS,16.2,*,1h,Sydney,May 29
25,J.T. Hogden,USA,16.2,*,1h3,Chicago/Evanston,Jun 02
1,Smye C. Northridge,USA,15.8,iy,1,New York,Mar 17
