rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Forrest Smithson,USA,15.0,,1,London,Jul 25
1,Arthur Shaw,USA,15.0,*,1,Chicago,Sep 12
3,Peter Robertson,USA,15.2,*,1,Los Angeles,Mar 28
3,Douglas Robbins,USA,15.2,*,1,Cambridge,May 16
5,John Eller,USA,15.3,*e,2,New York,Sep 19
6,King,USA,15.4,,,Philadelphia,May 29
6,Gordon Waller,USA,15.4,*e,3,New York,Sep 19
8,William Rand,USA,15.6,*,2,Cambridge/MA,May 09
8,William K. Martin,USA,15.6,*,1,Charlottesville,May 16
8,John C. Talcott,USA,15.6,*,1,Princeton,May 16
11,A.B. Mason,USA,15.7,*e,3,Cambridge/MA,May 09
11,John Garrels,USA,15.7,e,2,London,Jul 25
13,Russel R. Cowles,USA,15.8,*,1,Stanford/Palo Alto,Apr 18
13,John Mayhew,USA,15.8,*,1,Cambridge,May 02
13,Harry L. Horton,USA,15.8,*A,1,Salt Lake City,May 30
13,Hamilton,USA,15.8,*A,1,Boulder,Jun 02
13,Leonard Vernon Howe,USA,15.8,,1,Philadelphia,Jun 6
13,Franklin J. Natwick,USA,15.8,*,1,Chicago,Jun 06
13,Georges André,FRA,15.8,,1,St.Cloud,Jul 5
13,Alfred Hearn Healey,GBR,15.8,,1h1,London,Jul 23
21,Charles Hervoche,FRA,15.9,e,2,St. Cloud,Jul 05
22,Spurgeon,USA,16.0,*,1,Claremont,Feb 29
22,Colin Stewart,AUS,16.0,,1,Sydney,Mar 11
22,William A. Edwards,USA,16.0,*,1=,Berkeley,Mar 28
22,John R. Kilpatrick,USA,16.0,*,1,New Haven,May 16
22,Herbert C. Cheek,USA,16.0,*,1hcp,San Francisco,Jul 04
