rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Steve Anderson,USA,14.4,*,1,Missoula,Jul 2
2,Leighton Dye,USA,14.6,,1,Los Angeles,Jun 16
2,George Weightman-Smith,RSA,14.6,,1s3,Amsterdam,Jul 31
2,Jed Welsh,USA,14.6,*,1,Claremont,May 12
5,Sten Pettersson,SWE,14.7,,1,Stockholm,Jul 17
5,Eric Wennström,SWE,14.7,,2,Stockholm,Jul 17
5,Weems Baskin,USA,14.7,,2,Stockholm,Aug 15
5,Hugo Leistner,USA,14.7,,1,Augsburg,Sep 16
5,Dwight Kane,USA,14.7,*,1,Chicago,Jun 9
5,Sydney Atkinson,RSA,14.7,*,1,London,Jul 7
11,Ross Nichols,USA,14.8,,1s,Cambridge (MA),Jul 06
11,John Collier,USA,14.8,e,2,Cambridge (MA),Jul 07
11,Gabriel Sempe,FRA,14.8,,1,Berlin,Sep 02
11,Donald Cooper,USA,14.8,*,1,Champaign,May 19
15,Charles Werner,USA,14.9,,1,Detroit,Jun 30
15,Frederick Gaby,GBR,14.9,e,2s1,Amsterdam,Jul 31
15,Harold Trumble,USA,14.9,*,1h,Des Moines,Apr 27
15,Frank Cuhel,USA,14.9,*,1h,Evanston,May 25
19,Carl Ring,USA,15.0,,1,New York,Jun 16
19,Hans Steinhardt,GER,15.0,,1,Düsseldorf,Jul 15
19,Bengt Sjöstedt,FIN,15.0,,2h7,Amsterdam,Jul 31
19,David Burghley,GBR,15.0,e,3s2,Amsterdam,Jul 31
19,Willi Welscher,GER,15.0,,1,Frankfurt (Main),Sep 02
19,Alfonso Pogolotti,USA,15.0,*,1,Modesto,Mar 17
19,Clarence West,USA,15.0,*,1,Palo Alto,Apr 07
19,Douglas Neame,GBR,15.0,*,1,Portsmouth,May 05
19,Charles Kaster,USA,15.0,*,1,Fresno,May 05
19,Bernard Lucas,GBR,15.0,*,1,Lewiston,May 12
19,Mark Eubanks,USA,15.0,*,1,Lafayette,May 12
19,Stuart Wright,USA,15.0,*,1,Austin,May 12
