rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ivan Riley,USA,14.7,,1,Stockholm,Jul 31
2,Harold Crawford,USA,14.9,,1,Iowa City,May 31
2,Daniel Kinsey,USA,14.9,,1,Kristiania,Jul 23
2,Sten Pettersson,SWE,14.9,,2,Stockholm,Jul 31
2,Charles Moore,USA,14.9,,2,Stockholm,Aug 2
6,Hugo Leistner,USA,15.0,,1,Palo Alto,May 17
6,George Guthrie,USA,15.0,,1,Cambridge,Jun 14
6,Sydney Atkinson,RSA,15.0,e,2,Colombes,Jul 9
6,Carl-Axel Christiernsson,SWE,15.0,,3,Stockholm,Jul 31
6,Charles Barges,USA,15.0,*,1,West Point,May 3
6,Leighton Dye,USA,15.0,*,1=,Los Angeles,May 03
6,Charles Daggs,USA,15.0,*,1=,Los Angeles,May 03
13,Robert Maxwell,USA,15.1,,1h,Cambridge (MA),Jun 13
13,Franklin Johnson,USA,15.1,,1h,Cambridge (MA),Jun 13
13,Henri Thorsen,DEN,15.1,,1,København,Jul 20
16,Frederick Gaby,GBR,15.2,*,1,London,Jun 28
17,Georg Lindström,SWE,15.3,,4,Stockholm,Aug 02
17,Harold Boles,USA,15.3,*,1,Palo Alto,Mar 15
17,Ross Nichols,USA,15.3,*,1,Taft,May 10
20,Earl Frazier,USA,15.4,,1,New Orleans,May 31
20,Henri Bernard,FRA,15.4,,1,Paris,Jun 01
20,Gabriel Sempe,FRA,15.4,,2,Paris,Jun 01
20,Gunnar Larsen,NOR,15.4,,3,Kristiania,Jul 23
20,Albert Becker,USA,15.4,*,1,Berkeley,Apr 05
20,Larry Snyder,USA,15.4,*,1,Columbus,Apr 19
20,Gerald Woods,USA,15.4,*,1,Indianapolis,May 09
20,Donald Stone,USA,15.4,*,1,Hamilton,May 16
20,Hal Griggs,USA,15.4,*,1,South Bend,May 24
20,Jake Brickman,USA,15.4,*,1,Chicago,May 24
20,F.Morgan Taylor,USA,15.4,*,1,Lincoln,May 24
20,Ernest Scott,AUS,15.4,*,,,
