rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Milton Campbell,USA,13.4,*,1,Compton,May 31
1,Elias Gilbert,USA,13.4,*,2,Compton,May 31
3,Lee Calhoun,USA,13.5,*,3,Compton,May 31
4,Willie Stevens,USA,13.6,,1,Gävle,Jul 26
5,Martin Lauer,FRG,13.7,,2,Köln,Jul 31
5,Hayes Jones,USA,13.7,*,1,Dayton,Jun 21
7,Ancel Robinson,USA,13.8,*,1,Fresno,Apr 25
8,Anatoliy Mikhailov,URS,13.9,,1,Leningrad,Jul 12
9,Rod Perry,USA,14.0,*,1,Quantico,Apr 23
9,Charles Batch,USA,14.0,*,2,Des Moines,Apr 27
9,Joe Gorham,USA,14.0,*,1,"Clarksville, TN",May 11
9,Keith Gardner,JAM,14.0,*,2h2,Austin,Jun 14
9,Charles Cobb,USA,14.0,*,2h,Dayton,Jun 21
14,Charles Pratt,USA,14.1,,D,Kingsburg,Jun 29
14,Edward Southern,USA,14.1,*,1,Austin,May 11
14,Gene O'Connor,USA,14.1,*,1,Houston,Jun 08
14,Jim Ball,USA,14.1,*,1,Bakersfield,Jun 08
14,Berthold Steines,FRG,14.1,,1,Dortmund,Jul 21
19,Ghulam Raziq,PAK,14.2,,,Rawalpindi,Feb 24
19,Stanko Lorger,YUG,14.2,,1,Ljubljana,Jul 20
19,Aleksandr Ryedin,URS,14.2,,1,Odessa,Sep 07
19,Jacques Dohen,FRA,14.2,,2,Rome,Oct 12
19,Yuriy Zhivolovich,URS,14.2,,1,Uzhgorod,Nov 24
19,William Johnson,USA,14.2,*,1,Pasadena,Mar 23
19,Jacobus Van der Merwe,RSA,14.2,*,,Queenstown,Apr 20
19,Dick Winston,USA,14.2,*,2,"Quantico, Va",Apr 23
19,Ken Thompson,USA,14.2,*,2,Fresno,Apr 25
19,Dave Parker,USA,14.2,*,1,Missoula,May 18
19,Robert Lawson,USA,14.2,*,3,Modesto,May 25
19,Joel McNulty,USA,14.2,*,1,Chicago,Jun 15
19,Eamonn Kinsella,IRL,14.2,*,1,Dublin,Aug 31
