rank,name,nat,perf_0,perf_1,perf_2,city,date
1,John Garrels,USA,15.2,*,1,Cambridge,Jun 1
2,Arthur B. Shaw,USA,15.3,*e,2,Cambridge/MA,Jun 01
3,Forrest Smithson,USA,15.4,*,1,Chicago,Jun 01
4,Kenneth Powell,GBR,15.6,*,1,London,Mar 22
4,John H. Hubbard,USA,15.6,*,1h,Philadelphia,Apr 27
4,William A. Powell,USA,15.6,*,1,Berkeley,Apr 27
4,Archibald Richards,USA,15.6,*,1,"Lansing, MI",May 18
8,Eric Hussey,GBR,15.7,*e,2,London,Mar 22
9,William D. Peaslee,USA,15.8,*,1h1,Berkeley,Apr 20
9,Russel R. Cowles,USA,15.8,*,1,Berkeley,Apr 20
9,Newcomb,USA,15.8,*,1,New York,May 30
9,Eugene Choisel,FRA,15.8,*,1,London,May
9,Bert Graham,RSA,15.8,*,1,,Jul
9,W.R. McCullough,USA,15.8,e,1,Norfolk,Sep 07
15,McFarland,USA,16.0,*,1,Stanford/Palo Alto,Mar 30
15,John C. Talcott,USA,16.0,*,1,Ithaca,May 04
15,William M. Armstrong,USA,16.0,*,1,Princeton,May 11
15,George Lazear,USA,16.0,*,1,Chicago,May 11
15,Charles A. Kuykendall,USA,16.0,*,1,Eugene,May 17
15,Leonard Vernon Howe,USA,16.0,*,1h,New Haven,May 18
15,William Rand,USA,16.0,*,1,New Haven,May 18
15,R.S. McCullough,GBR,16.0,*,1,Edinburgh,Jun 22
15,Robert Stronach,GBR,16.0,*,1,Edinburgh,Jun 22
15,Vincent Duncker,RSA,16.0,,1,Berlin,Aug 11
15,Meredith L. Crouch,USA,16.0,*,1,Missouri Univ.rec.,
15,Colin Stewart,AUS,16.0,*,,,
15,J.T. Lawton,AUS,16.0,*,,,
1,Charles J. Bacon,USA,15.8,iye,1hcp,New York,Nov 23
