rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Harry Watkins,GBR,31.27.4,e-,,London,Apr 20
2,Frederic E. Bacon,GBR,31.32.4,e-,,London,Apr 20
3,Andrew Hannah,GBR,32.36.2,e+,,Glasgow,Apr 12
4,Henry A. Munro,GBR,32.48.4,e-,,Stamford Bridge,Apr 30
5,W. Bullen,GBR,33.11.0,e-,,London,Apr 01
6,W. Robertson,GBR,33.37.4,e+,,Glasgow,Apr 12
7,L. Smith,GBR,33.40.0,e+,,Clapham,Feb 9
8,Charles E. Willers,GBR,33.43.0,e-,,Stamford Bridge,Apr 20
9,A. McCullum,GBR,34.39.4,e+,,Glasgow,Apr 12
10,E. Gavin,GBR,34.48.0,e+,,Stamford Bridge,Apr 20
11,P.M. Cabessut,FRA,34.50.0,e+,,Paris,Jun 16
12,H.C. Monck,GBR,34.55.0,e-,,London,Apr 12
13,F.J. Christmas,GBR,35.05.0,e-,,London,Jan 26
14,J. Harrington,GBR,35.21.0,e+,,Blackpool,Feb 16
15,S. Amps,GBR,35.28.0,e-,,London,Jan 26
16,E. Robinson,GBR,35.31.0,e-,,London,Jan 26
17,P. Burling,GBR,35.39.0,e+,,Highgate,Jan 26
18,H. White,GBR,35.40.0,e+,,Hampstead,Jan 26
19,S. Jones,GBR,35.43.8,e+,,London,Apr 20
20,T. Weston,GBR,35.53.0,e-,,London,Jan 26
21,G.W. Tillaney,GBR,36.02.0,e+,,Highgate,Jan 26
21,R.J. Moran,GBR,36.02.0,e+,,Blackpool,Feb 16
23,E.H. Magennis,IRL,36.02.4,e+,,(Ireland),
24,F. Vickers,GBR,36.06.0,e+,,Blackpool,Feb 16
25,Charles Souch,GBR,36.17.0,e+,,Blackpool,Feb 16
