rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Viljo Heino,FIN,29.35.4,,1,Helsinki,Aug 25
2,Gösta Tegerholm,SWE,30.22.6,,2,Helsinki,Aug 25
3,Thore Tillman,SWE,30.34.4,,1,Malmö,Jul 2
4,János Kelen,HUN,30.51.6,,1,Budapest,Oct 1
5,Jenö Szilágyi,HUN,30.52.6,,2,Budapest,Oct 1
6,Béla Németh,HUN,30.52.8,,3,Budapest,Oct 1
7,Ferenc Szegedi,HUN,31.00.8,,4,Budapest,Oct 1
8,Kauko Pekuri,FIN,31.01.6,,3,Helsinki,Aug 25
9,Gustav Östling,SWE,31.02.8,,1,Gävle,Jun 20
10,Grigoriy Yermolayev,URS,31.11.8,,1,Moscow,Sep 8
11,Gösta Östbrink,SWE,31.17.0,,2,Stockholm,Jul 14
12,Harry Siefert,DEN,31.23.4,,1,København,Aug 21
13,Valter Nyström,SWE,31.33.0,,3,Stockholm,Jul 14
14,Max Syring,GER,31.36.0,,1,Wilhelmshaven,Sep 10
15,Fyeodosiy Vanin,URS,31.36.2,,1,Moscow,Aug
16,Hans Friedrich,GER,31.37.2,,2,Wilhelmshaven,Sep 10
17,Niilo Ketola,FIN,31.38.2,,4,Helsinki,Aug 03
18,Tauno Kurki,FIN,31.39.6,,4,Helsinki,Aug 25
19,Lennart Mählkvist,SWE,31.44.0,,4,Stockholm,Jul 14
20,Aleksey Tyulenev,URS,31.44.2,,2,Moscow,Aug
21,Alf Olesen,DEN,31.45.4,,2,København,Aug 21
22,Sven Gustafsson,SWE,31.48.8,,5,Stockholm,Jul 14
23,János Biró,HUN,31.55.0,,4,Budapest,Sep 10
24,Gunnar Bratt,SWE,31.56.2,,5,Malmö,Jul 02
25,Carl Vilhelm Ludvigsen,DEN,31.56.6,,3,København,Aug 21
