rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Mark Nenow,USA,27.20.56,,1,Brussels,Sep 5
2,Said Aouita,MAR,27.26.11,,1,Oslo,Jul 5
3,Hansjörg Kunze,GDR,27.34.68,,1,Jena,May 31
4,Salvatore Antibo,ITA,27.39.52,,3,Oslo,Jul 5
5,Paul Kipkoech,KEN,27.43.31,,1,Aachen,May 30
6,Frank Heine,GDR,27.43.89,,2,Jena,May 31
7,Stefano Mei,ITA,27.43.97,,4,Oslo,Jul 5
8,Some Muge,KEN,27.44.53,,2,Aachen,May 30
9,Martti Vainio,FIN,27.44.57,,5,Oslo,Jul 5
10,Toshihiko Seko,JPN,27.45.45,,6,Oslo,Jul 5
11,Fernando Mamede,POR,27.47.84,,1,Barcelona,Jun 15
12,Gerhard Hartmann,AUT,27.49.35,,7,Oslo,Jul 05
13,Paul Williams,CAN,27.50.19,,8,Oslo,Jul 05
14,Arturo Barrios,MEX,27.50.28,,1,Paris,Jul 22
15,Francesco Panetta,ITA,27.51.05,,9,Oslo,Jul 05
16,Steve Plasencia,USA,27.51.70,,10,Oslo,Jul 05
17,Jonathan Solly,GBR,27.51.76,,1,London,Jun 20
18,Jean-Louis Prianon,FRA,27.52.48,,2,Paris,Jul 22
19,Ezequiel Canário,POR,27.53.72,,11,Oslo,Jul 05
20,Gerardo Alcala,MEX,27.54.8,,1,Walnut,Apr 26
21,Michael Musyoki,KEN,27.55.6,,2,Walnut CA,Apr 26
22,Francisco Pacheco,MEX,27.56.0,,3,Walnut CA,Apr 26
23,Ed Eyestone,USA,27.56.4,,4,Walnut CA,Apr 26
24,Paul McCloy,CAN,27.56.8,,5,Walnut CA,Apr 26
25,Pat Porter,USA,27.57.3,,6,Walnut CA,Apr 26
