rank,name,nat,perf_0,perf_1,perf_2,city,date
1,William DeHart Hubbard,USA,7.67,,1,Chicago,Jun 16
2,William Comins,USA,7.41,,1,Philadelphia,May 25
3,Charles Hoff,NOR,7.32,,1,Kristiania,Sep 8
4,Albert Rose,USA,7.31,,2,Philadelphia,May 26
4,Vilho Tuulos,FIN,7.31,,1,Göteborg,Jul 1
6,Henry Schumacher,GER,7.23,,1,Hannover,Jun 10
6,Harold Abrahams,GBR,7.23,,1,London,Jul 7
8,Edward Hamm,USA,7.22,,1,Chicago,May 26
8,József Haluska,HUN,7.22,,1,Budapest,Jun 24
10,Aleksander Klumberg,EST,7.20,,1,Kristiania,Jun 16
10,Sverre Hansen,NOR,7.20,,1,Kristiania,Aug 05
12,Raymond van Arsdale,USA,7.14,,2,Chicago,Jun 16
13,Paul Boren,USA,7.13,,Q,Philadelphia,May 25
14,Sydney Atkinson,RSA,7.12,,1,Durban,Sep 08
14,Eric Abrahamsson,SWE,7.12,,2,Göteborg,Jul 01
14,Erling Aastad,NOR,7.12,,1,Kristiania,Aug 10
17,Robert LeGendre,USA,7.10,,2,Chicago,Sep 01
17,Elemer Somfay,HUN,7.10,,1,Budapest,Sep 30
19,Jack Merchant,USA,7.09,,1,Auckland,Feb 03
20,Morton Kaer,USA,7.08,,1,Eagle Rock,May 12
20,Louis Wilhelme,FRA,7.08,,1,Paris,Jul 14
22,Ferenc Molnar,HUN,7.07,,2,Budapest,Jul 21
23,Gabriel Sempe,FRA,7.06,,1,Paris,May 06
23,Harold Muller,USA,7.06,,Q,Philadelphia,May 25
23,Arthur Holz,GER,7.06,,2,Hannover,Jun 10
23,Harry Andersson,SWE,7.06,,1,Kristianstad,Sep 16
