rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Luvo Manyonga,RSA,8.65,A,1,Potchefstroom,Apr 22
2,Ruswahl Samaai,RSA,8.49,A,2,Potchefstroom,Apr 22
3,Jarrion Lawson,USA,8.44,,2,London (Olympic Stadium),Aug 05
4,Tyrone Smith,BER,8.34,,1,"Houston (UH), TX",May 05
5,Maykel Massó,CUB,8.33,,1,Madrid (Moratalaz),Jul 14
6,Aleksandr Menkov,RUS,8.32,,1,Zhukovskiy (Meteor),Jul 01
7,Yuhao Shi,CHN,8.31,,1,Beijing,Jun 25
7,Eusebio Cáceres,ESP,8.31,A,1,Monachil,Jul 07
7,Radek Juka,CZE,8.31,,1q1,Taipei City,Aug 27
10,Miltiádis Tentóglou,GRE,8.30,,1,Pátra (Pampeloponnisiakó),Jun 18
10,Michel Tornéus,SWE,8.30,A,2,Monachil,Jul 07
12,Damar Forbes,JAM,8.29,,3,Hengelo,Jun 11
12,Jianan Wang,CHN,8.29,A,1,Guiyang,Jun 27
14,Jeff Henderson,USA,8.28,,5,"Sacramento, CA",Jun 25
14,Juan Miguel Echevarría,CUB,8.28,,2,Madrid (Moratalaz),Jul 14
14,Changzhou Huang,CHN,8.28,,1,Tianjin,Sep 06
17,Xinglong Gao,CHN,8.22,,2,Shanghai (SS),May 13
17,Zarck Visser,RSA,8.22,,1,Bad Langensalza,Jun 17
17,Artem Primak,RUS,8.22,,1,Zhukovskiy (Meteor),Jul 29
20,Mike Hartfield,USA,8.21,,1,"Hamilton, BER",Jul 01
20,Henry Frayne,AUS,8.21,,1,La Chaux-de-Fonds,Jul 02
22,Kevin Ojiaku,ITA,8.2,,1c2,Torino (Stadio Nebiolo),May 21
23,Emiliano Lasa,URU,8.19,,1,São Paulo (Pinheiros),Feb 18
23,Yaoguang Zhang,CHN,8.19,,4,Shanghai (SS),May 13
23,Godfrey Khotso Mokoena,RSA,8.19,,1c1,Weinheim,May 27
