rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Dwight Phillips,USA,8.60,,1,Helsinki,Aug 13
2,Miguel Pate,USA,8.45,,1,Sheffield,Aug 21
3,Mohamed Salman Al-Khuwalidi,KSA,8.44,,1,Makkah,Apr 13
4,Godfrey Khotso Mokoena,RSA,8.37,A,1,Johannesburg,Apr 22
5,Ignisious Gaisah,GHA,8.34,,2,Helsinki,Aug 13
6,Brian Johnson,USA,8.33,,1,Bad Langensalza,Jun 11
7,Vladimir Zyuskov,UKR,8.31,,1,Kiev,Jul 03
8,Irving Saladino,PAN,8.29,,1,Sevilla,Jun 04
9,James Beckford,JAM,8.28,,3,Monaco,Sep 10
10,Morten Jensen,DEN,8.25,,1,Göteborg,Jul 03
10,Salim Sdiri,FRA,8.25,,1,Angers,Jul 15
12,Iván Pedroso,CUB,8.22,,1,Fort-de-France,Apr 30
13,Nils Winter,GER,8.21,,2,Bad Langensalza,Jun 11
14,Ibrahim Camejo,CUB,8.20,,1,La Habana,Feb 25
15,Tommi Evilä,FIN,8.19,,1,Göteborg,Aug 27
16,Tim Parravicini,AUS,8.18,,1,Canberra,Feb 05
16,Yahya Berrabah,MAR,8.18,,1,Alger,Jun 23
18,Trevell Quinley,USA,8.17,,1c2,"Austin, TX",Apr 08
18,Joan Lino Martínez,ESP,8.17,,1,Málaga,Jul 24
20,Rogerio Bispo,BRA,8.15,,3,São Paulo,Apr 02
20,Vitaliy Shkurlatov,RUS,8.15,,1,Rivas Vaciamadrid,Jun 14
20,Erivaldo Vieira,BRA,8.15,A,1,Cali,Jul 23
20,Dimítrios Filíndras,GRE,8.15,,1,Spárti,Jul 27
24,Loúis Tsátoumas,GRE,8.14,,1,Prague,Jun 27
24,Greg Rutherford,GBR,8.14,,1,Kaunas,Jul 22
1,Joan Lino Martínez,ESP,8.37,i,1,Madrid,Mar 06
