rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Alvin Kraenzlein,USA,7.430,,1,Berkeley Oval,May 26
2,Peter O'Connor,IRL,7.391,,1,Thurles,
3,Patrick Leahy,IRL,7.277,,1,Kilcash,Aug 6
4,Claude E. Leggatt,GBR,7.123,,1,St. Bartholomew,Jul 12
5,Walter Newburn,IRL,7.100,,1,Dublin,May 22
6,Gilbert C. Vassall,GBR,7.087,,2,London,Mar 24
7,Meyer Prinstein,USA,7.074,,2,Philadelphia,Apr 29
8,Hugh Barr,GBR,7.061,,1,Edinburgh,Jul 15
9,W.E. Bottger,USA,6.998,,1,Elmira,May 30
10,A.M. Hollins,GBR,6.984,,1,London,Mar 6
11,C.D. Whittemore,USA,6.96,,1,Syracuse (USA),May 07
12,Thomas Kiely,IRL,6.93,,1,Parkhead,Aug 12
13,C.D. Daly,USA,6.82,,3,New York,May 26
14,William  Holland,USA,6.77,,1,Chicago,Jun 03
14,Lionel Cornish,GBR,6.77,,1,Oxford,Nov 17
16,Frederick Schule,USA,6.75,,1,,
17,Edward Bloss,USA,6.74,,2,Bergen Point,Aug 12
18,J.Frederick  Powers,USA,6.73,,1,New York,Sep 18
19,J.A. Forney,USA,6.70,,,,
20,H.G. Gerdes,GBR,6.69,,2,Oxford,Mar 06
20,James S. Spraker,USA,6.69,,1,New York,May 20
22,W.J. Feldkamp,USA,6.68,,1,Celtic Park,Sep 04
23,Harry P. McDonald,USA,6.67,,2,New York,Sep 24
24,C.M. Cody,USA,6.66,,3,New York,Jun 10
25,Patrick J. English,AUS,6.64,,1,Brisbane,Nov 09
