rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Iván Pedroso,CUB,8.65,,1,Jena,Jun 3
2,Melvin Lister,USA,8.49,,1,Baton Rouge,May 13
2,Jai Taurima,AUS,8.49,,2,Sydney,Sep 28
4,Luis Méliz,CUB,8.43,,2,Jena,Jun 3
5,James Beckford,JAM,8.42,,1,Bad Langensalza,Jul 1
6,Roman Shchurenko,UKR,8.35,,1,Kiev,Jul 25
7,Younès Moudrik,MAR,8.34,,1,Algiers,Jul 13
7,Kiril Sosunov,RUS,8.34,,1,Lisboa,Aug 5
9,Hussein Taher Al-Sabee,KSA,8.33,,1,Jakarta,Aug 31
10,Kareem Streete-Thompson,CAY,8.31,,2,Bad Langensalza,Jul 1
11,Peter Burge,AUS,8.30,,1,Melbourne,Mar 02
11,Savanté Stringfellow,USA,8.30,,2,Walnut,Apr 16
11,Petar Dachev,BUL,8.30,,1,Nicosia,Jun 23
14,Kevin Dilworth,USA,8.28,,1,Fort-de-France,Apr 29
15,Olexiy Lukashevych,UKR,8.27,,1,Tartu,Jun 11
16,Miguel Pate,USA,8.26,,1,Tuscaloosa,Mar 25
17,Vladimir Malyavin,RUS,8.25,,1,Sankt Peterburg,Jun 18
18,Ronald Servius,FRA,8.24,,2,Nice,Aug 06
19,Cheik Tidiane Toure,FRA,8.23,,-,Nice,Aug 06
20,Kader Klouchi,FRA,8.22,,1,Arles,Jun 03
20,Vitaliy Shkurlatov,RUS,8.22,,1,Gateshead,Jul 15
20,Yago Lamela,ESP,8.22,,1,Thessaloníki,Aug 30
23,Shane Hair,AUS,8.21,,1,Perth,Feb 05
23,Dwight Phillips,USA,8.21,,1Q,Sacramento,Jul 15
25,Kofi Amoah Prah,GER,8.20,,1,Wesel,Jun 12
25,Nikolay Atanasov,BUL,8.20,,1,Dimitrovgrad,Jul 19
1,Vitaliy Shkurlatov,RUS,8.38,i,1,Samara,Jan 30
2,Bogdan Tarus,ROU,8.30,i,1,Bucharest,Jan 30
