rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Robert Emmiyan,URS,8.61,,1,Moscow,Jul 6
2,Larry Myricks,USA,8.50,,1,Rhede,Jul 2
3,Jaime Jefferson,CUB,8.47,,1,Santiago de Cuba,Feb 22
4,Carl Lewis,USA,8.35,,1,Eugene,Jun 20
5,Mike Conley,USA,8.33,,2,Eugene,Jun 20
6,Ubaldo Duany,CUB,8.32,,2,Santiago de Cuba,Feb 22
7,Grigoriy Petrosian,URS,8.29,,1,Erevan,Oct 20
8,Luis Bueno,CUB,8.25,,1,Havanna,Sep 28
9,Eric Metcalf,USA,8.24,,1,Indianapolis,Jun 6
9,Giovanni Evangelisti,ITA,8.24,,1,Caorle,Jul 27
11,Zungrong Chen,CHN,8.23,,1,Beijing,Apr 12
12,Sergey Layevskiy,URS,8.20,,1,Leningrad,Jun 08
12,Yuriy Samarin,URS,8.20,,1,Krasnodar,Jun 22
12,Valeriy Bakunin,URS,8.20,,1,Volgograd,Sep 06
15,Nenad Stekic,YUG,8.19,,1,Formia,Jul 13
16,Martí Digno,CUB,8.17,,2,La Habana,Jun 08
17,Paul Emordi,NGR,8.16,,1,Houston,Mar 21
17,Marco Delonge,GDR,8.16,,1,Dresden,Jul 03
19,Leroy Burrell,USA,8.15,,1,Westwood,Apr 19
19,Oleg Semiraz,URS,8.15,,1,Kharkov,May 14
19,Ron Beer,GDR,8.15,,2,Dresden,Jul 03
22,Juan Felipe Ortíz,CUB,8.14,,3,Santiago de Cuba,Feb 22
23,Vadim Kobylyanskiy,URS,8.13,,1,Poltava,Jul 20
24,Mathias Koch,GDR,8.12,,3,Dresden,Jul 03
24,Gordon Laine,USA,8.12,,1,Budapest,Jul 06
24,Ralph Spry,USA,8.12,,1,Ostia Lido,Sep 12
1,Carl Lewis,USA,8.37,i,1,East Rutherford,Feb 08
2,László Szalma,HUN,8.24,i,2,Madrid,Feb 22
