rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Otto Egger,AUT,7.18,,1,Budapest,Jul 12
2,Henry Ashington,GBR,7.17,,1,London,Mar 27
3,Richard Boyd,USA,7.16,,1,St.Louis,May 30
4,Harold A. Pogue,USA,7.11,,1,Dayton,Jul 4
5,György Kovacs,HUN,7.10,,1,Budapest,May 10
6,Philip Kingsford,GBR,7.09,,1,London,Jul 4
7,William Hunter,GBR,7.07,,1,Edinburgh,Jun 27
8,Willi Dünker,GER,7.06,,1,Münster,Jun 14
8,Platt Adams,USA,7.06,,1,Baltimore,Sep 12
10,Harry Worthington,USA,7.035,,1,Baltimore,Sep 11
11,P.G. Nordell,USA,7.01,,1,"Cambridge, MA",May 23
12,Burton W. Brodt,USA,7.00,,1Q,Cambridge/MA,May 29
12,Wiley,USA,7.00,,1,"Kansas City, MO",Jun 27
12,Hugo Lahtinen,FIN,7.00,,1,Tampere,Aug 1
15,Matthew J. Fahey,USA,6.99,,1,"Long Island, NY",Oct  3
16,Patrik Ohlsson,SWE,6.96,,1,Helsingborg,Jul 26
17,Ed F. Carroll,USA,6.95,,2,"Long Island, NY",Oct  3
18,Erich Zimmermann,GER,6.92,,1,Hamburg,Jun 29
19,Frank Maker,USA,6.91,,1,"Berkeley, CA",May  2
20,Vilho Tuulos,FIN,6.90,,,,
21,Gerald Keddell,NZL,6.88,,1,Auckland,Jan 10
21,Carl Schelenz,GER,6.88,,1,Berlin,Jun 21
23,Dink Templeton,USA,6.86,,2,Auckland,Jan 10
23,Inge Lindholm,SWE,6.86,,1,Kristiania,Sep 20
25,Ethelbert  Southee,AUS,6.85,,2,London,Mar 27
