rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Uuno Railo,FIN,7.16,,1,Waukegan,Jul 4
2,Albert Gutterson,USA,7.15,,1,Cambridge,Jun 24
2,Percy Kirwan,IRL,7.15,,1,London,Jul 1
4,John Davis,AUS,7.12,,1,Adelaide,May 31
4,Platt Adams,USA,7.12,,1,New York,Jun 3
6,Robert Pasemann,GER,7.11,,2,London,Jul 1
7,Frederick Allen,USA,7.085,,1,Berkeley,Apr 15
7,James Wasson,USA,7.085,,1,Philadelphia,Apr 29
9,Henri Puncet,FRA,7.06,,1,Bordeaux,Jul 27
10,Francis Irons,USA,7.02,,1,"Chicago, IL",Jul  4
11,Sidney Abrahams,GBR,7.015,,3,London,Jul 1
12,André Campana,FRA,7.01,,1,Bordeaux,Jun 25
13,Carl Cooke,USA,6.98,,1,"Columbus, OH",May 26
14,R.A. Holden,USA,6.94,,,London,Jul 11
14,Timothy Ahearne,IRL,6.94,,1,Montreal,Sep 23
16,Roy Conrad,USA,6.93,,1,"Pittsburgh, PA",Jun 30
16,Georg Åberg,SWE,6.93,,1,Västerås,Jul 09
18,Norman Millard,NZL,6.92,,1,Auckland,Apr 17
18,Karl Schmidt,GER,6.92,,,Taubenberg,May 27
20,Charles Hervoche,FRA,6.91,,,Bordeaux,May 25
21,Ethelbert  Southee,AUS,6.88,,1,Sydney,Nov 11
22,Eugene Mercer,USA,6.86,,1,"Philadelphia, PA",Apr 29
22,Nils Fixdal,NOR,6.86,,1,Haugesund,Jul 16
24,William Watt,IRL,6.85,,2,Dublin,Jun 05
24,P.D. Lane,IRL,6.85,,1hp,Kilgarvan,Aug 22
24,Glanzman,FRA,6.85,,,St. Mande,Aug 27
