rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Daniel Kelly,USA,7.29,,1,Norfolk,Sep 7
2,Timothy Ahearne,IRL,7.16,,1,Dingle,Sep 8
3,Edward Cook,USA,7.07,,2,Norfolk,Sep 7
4,Edward B. French,USA,7.06,,1,Ann Arbor,May 18
5,Walter Knox,CAN,7.01,,1,New Haven,May 18
5,David O'Connell,IRL,7.01,,1=,Tippewrary,Jul 14
7,Charles Hervoche,FRA,7.00,,1,Paris,Jun 30
8,John O'Connell,USA,6.98,,3,Norfolk,Sep 7
9,Leon Baget,FRA,6.95,,1,Paris,May 12
10,John Mayhew,USA,6.86,,1,Worcester,May 25
11,Platt Adams,USA,6.85,,1hcp,New York,Sep 14
12,P.M. Young,USA,6.81,,1,London,Mar 22
12,Sandre,FRA,6.81,,,Paris,May 12
14,Hermann von Bönninghausen,GER,6.80,,1,Duisburg,Sep 01
15,L.H. Simons,USA,6.78,,1,Princeton,May 18
15,Percy Kirwan,IRL,6.78,,2,Thurles,Jul 28
17,Ollie Snedigar,USA,6.77,,1,Stanford/Palo Alto,Apr 13
17,Martin Brustmann,GER,6.77,,1,Berlin,Jul 14
17,Frank Lukeman,CAN,6.77,,1,Montréal,Sep 21
20,Floyd F. Risley,USA,6.76,,1hcp,New York,Sep 02
20,Francis Irons,USA,6.76,,1,"Chicago, IL",Aug 31
22,Richard Franklin,GBR,6.75,,1,Cambridge,Mar 06
22,Edward Farrell,USA,6.75,,1,"Boston, MA",Aug 3
24,John F. McEniry,IRL,6.74,,3,Thurles,Jul 28
24,Douglas A. Stupart,RSA,6.74,,1,,Jul
1,T. Rodgers,USA,6.97,i,1,"San Francisco, CA",Jan 4
