rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Lambert Redd,USA,7.78,,1,Chicago,Jun 11
2,Chuhei Nambu,JPN,7.76,,1,Taipei,Mar 5
3,Richard Barber,USA,7.73,,1,Palo Alto,Jul 16
4,Edward Gordon,USA,7.70,,2,Palo Alto,Jul 16
5,John Brooks,USA,7.69,,2,Chicago,Jun 11
6,Maurice Walker,USA,7.60,,2,Fresno,May 14
7,Weldon Hale,USA,7.56,,1,Houston,May 14
7,Norman Paul,USA,7.56,,3,Fresno,May 14
9,Silvio Cator,HAI,7.50,,1,Chicago,Aug 18
9,Robert Paul,FRA,7.50,,1,Colombes,Oct 9
11,Doyle Gilbert,USA,7.47,,4,Fresno,May 14
12,John Johnson,USA,7.46,,5,Palo Alto,Jul 15
12,George Martin,USA,7.46,,6,Palo Alto,Jul 15
14,Donald Gray,USA,7.45,,1,Evanston,Jul 02
15,Clifford Mell,USA,7.44,,1,Norman,May
15,Naoto Tajima,JPN,7.44,,1,Koshien,Sep 18
17,Darrell Hamilton,USA,7.43,,8,Palo Alto,Jul 15
17,Harold Morris,USA,7.43,,1,Lincoln,May 20
19,Erich Biebach,GER,7.42,,1,Halle,May 08
20,Armin Dreusicke,USA,7.41,,3,Chicago,Jun 11
20,Eric Svensson,SWE,7.41,,4,Los Angeles,Aug 02
22,Milton Holt,USA,7.40,,1,Glendale,May 15
23,Tim O´Connor,IRL,7.39,,1,Cork,Aug 01
24,Thomas McNally,USA,7.38,,9,Stanford,Jul 15
24,Erich Köchermann,GER,7.38,,1,Hamburg,Jun 19
