rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Edward Hamm,USA,7.77,,1,Atlanta,May 10
2,Edward Gordon,USA,7.62,,1,Chicago,Jun 7
3,Erich Köchermann,GER,7.61,,1,Hamburg,Jul 13
4,Chuhei Nambu,JPN,7.59,,1,Tokyo,May 24
5,George Martin,USA,7.55,,1,Palo Alto,Mar 8
6,Theodore Smith,USA,7.51,,1,West Point,May
7,Arnold West,USA,7.50,,1,Cambridge,May 31
8,Solomon Furth,USA,7.49,,2,Cambridge,May 31
9,Kimball Dyer,USA,7.46,,2,Palo Alto,Mar 8
9,Virgil Dowell,USA,7.46,,3,Cambridge,May 31
9,Alfred Bates,USA,7.46,,1,Philadelphia,Jun 21
9,Mikio Oda,JPN,7.46,,2,Tokyo,May 24
13,Everett Utterback,USA,7.45,,1,Jersey City,Aug 09
14,Roger Donner,USA,7.43,,1,Syracuse,May 03
15,Howard Paul,USA,7.42,,4,Cambridge (MA),May 30
15,Darrell Hamilton,USA,7.42,A,1,Boulder,May 24
15,Eric Svensson,SWE,7.42,,1,Falkenberg,Jun 29
18,Kurt Mölle,GER,7.41,,1,Viersen,May 29
19,Richard Barber,USA,7.38,,2,Los Angeles,Apr 12
19,Olle Hallberg,SWE,7.38,,1,Oslo,Aug 31
19,Lajos Balogh,HUN,7.38,,1,Budapest,Oct 15
22,Coburn Tomson,USA,7.37,,1,Lincoln,May 24
22,Kenkichi Oshima,JPN,7.37,,1,Nishinomiya,Jun 01
24,Lamoine Boyle,USA,7.36,,5,Cambridge,May 30
25,Erich Biebach,GER,7.34,,,Halle,Jul 20
