rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Carl Lewis,USA,8.62,,1,Sacramento,Jun 20
2,Larry Myricks,USA,8.45,,2,Sacramento,Jun 20
3,Henry Lauterbach,GDR,8.35,,1,Erfurt,Aug 2
4,Atanas Chochev,BUL,8.19,,1,Sofia,Jul 12
5,Shamil Abbyasov,URS,8.16,,1,Leningrad,Aug 2
6,Rolf Bernhard,SUI,8.14,,1,Ebensee,Aug 1
7,Laszlo Szalma,HUN,8.12,,1,Budapest,May 31
7,Joachim Busse,FRG,8.12,,1,Gelsenkirchen,Jul 19
7,Uwe Lange,GDR,8.12,,2,Erfurt,Aug 2
10,Greg Artis,USA,8.11,,1,Murfreesboro,Apr 17
10,Willie Banks,USA,8.11,,1,Lausanne,Jul 14
10,Yuhuang Liu,CHN,8.11,,2,Bucharest,Jul 24
10,Stanislaw Jaskulka,POL,8.11,,1,Zabrze,Aug 5
10,Gary Honey,AUS,8.11,,2,Rome,Sep 4
10,Atanas Atanasov,BUL,8.11,,1,Sarajevo,Sep 19
16,Ubaldo Duany,CUB,8.10,,3,Bucharest,Jul 24
17,Vladimir Tsepelyev,URS,8.08,,1,Leningrad,Jul 11
17,Oleg Mamayev,URS,8.08,,1,Leningrad,Aug 12
19,Roy Mitchell,GBR,8.07,,1,Dresden,Jun 13
19,Jan Leitner,TCH,8.07,,1,Prague,Jul 22
21,Mike Marlow,USA,8.05,,2,Modesto,May 16
21,Jörg Klocke,FRG,8.05,,2,Gelsenkirchen,Jul 19
23,Mike McRae,USA,8.04,,3,Sacramento,Jun 20
23,Arvidas Sabonis,URS,8.04,,4,Bucharest,Jul 24
23,Ivan Tuparov,BUL,8.04,,,Sofia,Aug 01
1,Winfried Klepsch,FRG,8.21,i,1,Sindelfinden,Feb 07
2,Jens Knipphals,FRG,8.13,i,2,Sindelfinden,Feb 07
