rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Philip Stiles,USA,7.345,,1,,
2,Joseph Irish,USA,7.16,,1,Chicago,Jun 30
3,Solomon Butler,USA,7.155,,1,Philadelphia,Apr 28
4,Curt Enhörning,SWE,7.15,,1,Stockholm,Oct 14
5,Robert Simpson,USA,7.105,,1,Chicago,Jun 9
6,Rodolfo Hammersley,CHI,7.09,,,,
7,Dertolet,USA,7.04,,2,Philadelphia,Apr 28
8,Olav Frogner,NOR,6.96,,1,Kristiania,Sep 29
9,E.F. Jones,USA,6.93,,1,New York,Aug 25
10,David Politzer,USA,6.92,,2,New York,Aug 25
11,Harry T. Worthington,USA,6.91,,1,Cambridge/MA,Aug 25
11,Roland S. Grubb,USA,6.91,,1,Philadelphia,Aug 25
13,Georg Åberg,SWE,6.85,,1,Norrköping,Sep 30
14,Ephraim Levin,SWE,6.82,,2,Kristiania,Sep 22
14,Valter Olsson,SWE,6.82,,,Boden,Jul
14,Rudolf Rauch,AUT,6.82,,,,
17,W. Bjorn,USA,6.81,,1,Cambridge/MA,May 19
18,Ferdinand Bie,NOR,6.79,,1,Kristiania,Aug 19
19,D.J. Fogarty,IRL,6.78,,1,Cashel,Aug 18
19,Clinton Larson,USA,6.78,,1,Fresno,Sep 28
19,Inge Lindholm,SWE,6.78,,,,
22,Bernard Hiorth,SWE,6.76,,1,Örebro,Aug 26
23,William Petersson,SWE,6.73,,2,Stockholm,Oct 14
24,Robert Strehle,USA,6.71,,1,Los Angeles,Mar 23
24,Lester T. Prescott,USA,6.71,,2,Cambridge/MA,Aug 25
