rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Walter Newburn,IRL,7.328,,1,Ballsbridge,Jul 16
2,Meyer Prinstein,USA,7.237,,1,Travers Island,Jun 11
3,Patrick Leahy,IRL,7.22,,1,Millstreet,Sep 06
4,Jeremiah Titus Mahoney,USA,7.214,,1,Fermoy,Sep 14
5,William Percy Remington,USA,7.175,,1,Philadelphia,May 21
6,Alvin Kraenzlein,USA,7.153,,1,Travers Island,Oct 1
7,Pat Davin,IRL,7.067,,1,Stamford Bridge,Apr 28
8,Edward Bloss,USA,7.033,,2,Travers Island,Oct 1
9,C.B. Hamilton,USA,7.016,,1,Des Moines,May 14
10,John McLean,USA,7.010,,1,Ann Arbor,Aug 7
11,Thomas Kiely,IRL,6.99,,1,Dungarvan,Aug 08
12,A.M. Hollins,GBR,6.98,,,,
13,Alvah L. Nickerson,USA,6.96,,1,Cambridge (MA),May 14
14,Gilbert C. Vassall,GBR,6.91,,1,Oxford,Jun 18
14,J. O'Connor,IRL,6.91,,1,Dublin,Aug 01
16,William  Holland,USA,6.82,,1,Chicago,Jun 18
17,William Hogenson,USA,6.73,,2,Ann Arbor,May 14
17,Claude E. Leggatt,GBR,6.73,,1,London,Jul 09
19,G.B. Clarke,USA,6.72,,2,Cambridge (MA),May 14
20,L.R. Bevan,GBR,6.70,,1,Oxford,Mar 07
20,W.J. Feldkamp,USA,6.70,,3,New York,Jun 11
22,William B. Rogers,USA,6.67,,3,Celtic Park,Jul 09
22,Hugh Barr,GBR,6.67,,1,Dublin,Jul 26
24,Thaddeus McClain,USA,6.66,,2,Philadelphia,May 21
24,James S. Spraker,USA,6.66,,1,New York,Jun 10
