rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Lutz Long,GER,7.90,,1,Berlin,Aug 1
2,Kermit King,USA,7.88,,1,Emporia,May 4
3,Mack Robinson,USA,7.76,,1,Des Moines,Apr 23
4,John Brooks,USA,7.73,,1,Chicago,May
5,Arnold Nutting,USA,7.69,,2,Berkeley,Jun 18
6,Arturo Maffei,ITA,7.63,,1,Colombes,Sep 12
7,Robert Clark,USA,7.62,,1,Berkeley,Mar 20
8,Eulace Peacock,USA,7.61,,3,Berkeley,Jun 18
9,Charles Walker,USA,7.57,,1,Milwaukee,Jul 2
10,Robert Hubbard,USA,7.55,,4,Berkeley,Jun 18
11,George Boone,USA,7.53,,5,Berkeley,Jun 18
11,Otto Berg,NOR,7.53,,1,Oslo,Sep 12
13,Billy Brown,USA,7.52,,1,Baton Rouge,May 29
14,Anson Perina,USA,7.49,,1,Princeton,Jul 17
14,Leland McPhie,USA,7.49,,1,San Diego,Apr 10
14,Michio Fukuda,JPN,7.49,,1,Seoul,Jun 13
17,Guy Manuel,USA,7.47,,1,Berkeley,Apr 17
17,Bernhard Assmus,GER,7.47,,2,Berlin,Jul 24
17,Åke Stenqvist,SWE,7.47,,2,Berlin,Aug 01
20,Kåre Strøm,NOR,7.46,,2,Oslo,Sep 12
21,Lloyd Siebert,USA,7.44,,1,"Monmouth, IL",May 22
22,Bill Watson,USA,7.43,,1,Ann Arbor,May 21
23,Judson Atchison,USA,7.41,,1,Austin,May 15
23,Ruudi Toomsalu,EST,7.41,,1,London,Aug 02
25,Masao Harada,JPN,7.40,,1,Tokyo,Jul 24
