rank,name,nat,perf_0,perf_1,perf_2,city,date
1,William DeHart Hubbard,USA,7.89,,1,Chicago,Jun 13
2,Silvio Cator,HAI,7.65,,1,Wien,Sep 10
3,Erling Aastad,NOR,7.45,,1,Kristiania,Aug 12
4,Kenneth Lancaster,USA,7.43,,2,Norman,May 29
5,Charles Hoff,NOR,7.41,,2,Trondhjem,Aug 22
6,F.Morgan Taylor,USA,7.37,,2,Chicago,Jun 13
7,Edward Hamm,USA,7.36,,1,Atlanta,Apr 18
8,William Wallace,USA,7.34,,2,Columbus,Jun 6
8,Sydney Atkinson,RSA,7.34,,1,Durban,Nov 21
8,Gerald Woods,USA,7.34,,1,Houston,Mar 28
8,Paul Griffin Jones,USA,7.34,,1,Chicago,May 31
12,Richard Honner,AUS,7.30,,1,London,Jul 18
13,Bayes Norton,USA,7.29,,1,Philadelphia,May 30
14,Karl Hornberger,GER,7.28,,1,Frankfurt (Main),Jul 12
15,Rudolf Dobermann,GER,7.26,,1,Köln,Jun 28
16,Mikio Oda,JPN,7.24,,,Tokyo,Nov 22
17,Paul Courtois,USA,7.23,,1,New York,Jun 06
17,Edward Gourdin,USA,7.23,,1,,
19,Ray Stevens,USA,7.21,,1,Abilene,
20,William Dowding,USA,7.19,,2,Philadelphia,May 30
21,Hannes de Boer,NED,7.18,,1,Haarlem,Jul 19
21,Vilho Tuulos,FIN,7.18,,1,Tampere,Jul 27
23,Christopher Steyn,RSA,7.17,,2,London,Jul 18
23,Merwin Graham,USA,7.17,,1,Lawrence,Apr 18
25,Philip Northrup,USA,7.16,,3,Columbus,Jun 06
25,Elemer Somfay,HUN,7.16,,1,Budapest,Jul 11
