rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Chuhei Nambu,JPN,7.98,,1,Tokyo,Oct 27
2,Edward Gordon,USA,7.73,,1,Lawrence,Apr 18
3,Richard Barber,USA,7.71,,1,Philadelphia,May 30
4,Lamoine Boyle,USA,7.65,,2,Philadelphia,May 30
5,John Brooks,USA,7.53,,1,Lincoln,Jul 3
6,Mikio Oda,JPN,7.52,,2,Nishinomiya,Jun 28
7,Alfred Bates,USA,7.49,,1,Lincoln,Jul 4
8,Maurice Walker,USA,7.48,,2,Long Beach,Mar 7
9,Kurt Mölle,GER,7.47,,1,Berlin,Aug 2
10,Darrell Hamilton,USA,7.45,A,1,Denver,May 23
10,Erich Biebach,GER,7.45,,1,Berlin,Sep 06
12,Erich Köchermann,GER,7.44,,2,Berlin,Aug 02
13,Clifford Mell,USA,7.41,,2,Lincoln,Jul 03
13,Lajos Balogh,HUN,7.41,,1,Budapest,Sep 20
15,George Bertelsman,USA,7.39,,1,Champaign,May 16
16,Eric Svensson,SWE,7.38,,1,Karlshamn,Jul 26
16,Donald Gray,USA,7.38,,Q,Lincoln,May 22
18,Lester Schrimsher,USA,7.32,,1,Austin,May 09
18,Jerry Lee,USA,7.32,,5,Lincoln,May 22
18,Stefan Sikorski,POL,7.32,,1,Vilnius,Jun 26
18,Hannes de Boer,NED,7.32,,5,Ryswyk,Aug 30
22,William Timberlake,USA,7.31,,2,Lawrence,Apr 18
22,Snaar Viljoen,RSA,7.31,A,1,Bloemfontain,Apr 06
22,Everett Utterback,USA,7.31,,1,Columbus,May 02
22,Zdzislaw Nowak,POL,7.31,,2,Vilnius,Jun 26
