rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yordanka Donkova,BUL,12.26,,1,Ljubljana,Sep 07
2,Ginka Zagorcheva,BUL,12.39,,2,Ljubljana,Sep 07
3,Cornelia Oschkenat,GDR,12.50,,1,Bratislava,Jun 14
4,Natalya Grigoryeva,URS,12.61,,1s1,Kiev,Jul 15
5,Heike Terpe-Theele,GDR,12.63,,2,Jena,Jun 27
6,Kerstin Knabe,GDR,12.64,,3,Jena,Jun 27
7,Vera Akimova,URS,12.68,,1,Kiev,Jul 15
8,Laurence Elloy,FRA,12.69,,2h1,Moscow,Jul 08
9,Yelena Politika,URS,12.71,,2,Kiev,Jul 15
10,Michaela Pogacian,ROU,12.75,,1,Bucharest,May 25
11,Xenia Siska,HUN,12.77,,1,Budapest,Aug 02
12,Yelizaveta Chernysheva,URS,12.78,,4,Kiev,Jul 15
13,Benita  Fitzgerald-Brown,USA,12.84,,4,Rome,Sep 10
13,Jackie Joyner,USA,12.84,,5,Rome,Sep 10
15,Liliana Nastase,ROU,12.85,,1h2,Leningrad,Jun 07
16,Sabine Paetz,GDR,12.89,,4,Jena,Jun 27
17,Gloria Uibel,GDR,12.91,,4h,Potsdam,Jun 11
18,Lyudmila Khristosenko,URS,12.94,,1s,Tashkent,Sep 17
19,LaVonna Martin,USA,12.95,,1,Tempe,Apr 05
19,Anne Piquereau,FRA,12.95,,2,Aix-les-Bains,Aug 10
21,Stephanie Hightower,USA,12.96,,3r1,Berlin,Aug 15
22,Pam Page,USA,13.01,,1h2,Eugene,Jun 19
23,Rosalind Council,USA,13.03,,1,Indianapolis,Jun 07
23,Lyudmila Oliyar,URS,13.03,,5,Kiev,Jul 15
25,Judy Simpson,GBR,13.05,,H,Stuttgart,Aug 29
