rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Hilda Hatt,GBR,12.3,,1,Düsseldorf,Aug 18
2,Ruth Becker-Engelhard,GER,12.4,,1,Frankfurt/M.,Jul 21
3,Muriel Gunn-Cornell,GBR,12.5,e,2,London,Jul 13
4,Kathleen Tiffen,GBR,12.6,e,3,London,Jul 13
4,Emmy Haux,GER,12.6,,1h1,Frankfurt/M.,Jul 21
4,Gerda Pirch,GER,12.6,,2,Frankfurt/M.,Jul 21
4,Helen Filkey-Warren,USA,12.6,,1,Chicago,Jul 27
4,Annie De Jong-Zondervan,NED,12.6,,1,Leiden,Sep 1
9,Rose Thompson,GBR,12.7,,3,London,Jun 15
10,Eva Von Bredow,GER,12.8,,1h,Frankfurt/M.,Jul 20
10,Jean Cartmill,AUS,12.8,e+,1,Brisbane,Aug 17
10,Maj Jacobsson,SWE,12.8,,1,Västerås,Sep 1
10,Clarice Kennedy,AUS,12.8,,1,Sydney,Dec 21
14,Gerda Laue,GER,12.9,,1h,Frankfurt/M.,Jul 21
14,Felicja Schabinska,POL,12.9,,1,Krolewska Huta,Jul 28
14,Maud Sundberg,SWE,12.9,,1,Västerås,Sep 01
17,Wilma Beckstein,GER,13.0,,4,Frankfurt/M.,Jul 21
17,Maryla Freiwald,POL,13.0,,1,Kraków,Sep 29
19,Helmi Singer,AUT,13.1,,2,Krolewska Huta,Jul 28
19,Lydia Alsterberg,SWE,13.1,,3,Västerås,Sep 01
21,Jutta Mehrmann,GER,13.3,,3B,Berlin,Jun 23
21,Edith Poltzer,AUT,13.3,,3,Krolewska Huta,Jul 28
23,Kinue Hitomi,JPN,13.4,,1,Miyoshino,Apr 28
23,Helene Schmidt,GER,13.4,,h,Frankfurt/M.,Jul 21
23,G. Tolsma,NED,13.4,,1h1,Leiden,Sep 1
23,Michiko Nakanishi,JPN,13.4,,1,Osaka,Oct 20
