rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Brigitte Foster,JAM,12.45,,1,Eugene,May 24
1,Gail Devers,USA,12.45,,1,Monaco,Sep 14
3,Miesha McKelvy,USA,12.51,,2,Eugene,May 24
4,Perdita Felicien,CAN,12.53,,1,Paris,Aug 27
5,Donica Merriman,USA,12.65,,3,Eugene,May 24
6,Glory Alozie,ESP,12.66,,2,Monaco,Sep 14
7,Jenny Adams,USA,12.67,,4r1,Lausanne,Jul 01
8,Damu Cherry,USA,12.68,,1s1,Palo Alto,Jun 22
9,Melissa Morrison,USA,12.70,,5,Eugene,May 24
9,Delloreen Ennis-London,JAM,12.70,,1,St George's,Jul 05
11,Lacena Golding,JAM,12.72,,2,Zürich,Aug 15
11,Vonette Dixon,JAM,12.72,,3,Zürich,Aug 15
13,Aurelia Trywianska,POL,12.73,,2,Zagreb,Jul 07
14,Patricia Girard,FRA,12.74,,1,Narbonne,Jul 25
15,Angela Whyte,CAN,12.78,,2h1,Santo Domingo,Aug 08
16,Danielle Carruthers,USA,12.79,,3s1,Stanford,Jun 22
17,Michelle Perry,USA,12.80,,3h1,Santo Domingo,Aug 08
18,Irina Lenskiy,ISR,12.82,,1,Haniá,Jun 09
18,Nadine Faustin,HAI,12.82,,2,Saint George's,Jul 05
18,Yahumara Neyra,CUB,12.82,,4h1,Santo Domingo,Aug 08
21,Joanna Hayes,USA,12.83,,5s,Stanford (Palo Alto),Jun 22
21,Natalya Shekhodanova,RUS,12.83,,1,Paris,Jul 04
23,Linda Ferga-Khodadin,FRA,12.86,,3h4,Paris,Aug 25
24,Juliane Sprenger,GER,12.87,,1r1,Cuxhaven,Jul 19
25,Susanna Kallur,SWE,12.88,,1,Enskede,May 24
25,Svetlana Laukhova,RUS,12.88,,2,Firenze,Jun 22
25,Eunice Barber,FRA,12.88,,1,Evry-Boundoufle,Aug 16
