rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Gail Devers,USA,12.37,,1,Sevilla,Aug 28
2,Glory Alozie,NGR,12.44,,2,Sevilla,Aug 28
3,Olga Shishigina,KAZ,12.47,,1,Saint-Denis,Jul 03
3,Lyudmila Narozhilenko-Engquist,SWE,12.47,,3,Sevilla,Aug 28
5,Keturah Anderson,CAN,12.61,,1,Villeneuve d'Ascq,Jun 13
6,Melissa Morrison,USA,12.67,,3,Paris,Jul 21
7,Delloreen Ennis-London,JAM,12.71,,1,Kingston,Jun 19
8,Svetla Dimitrova,BUL,12.72,,2q2,Sevilla,Aug 26
9,Sharon Couch-Jewell,USA,12.73,,3,Stockholm,Jul 30
9,Patricia Girard,FRA,12.73,,1s1,Niort,Jul 31
11,Aliuska Lopez,CUB,12.76,,1,Winnipeg,Jul 30
12,Yolanda McCray,USA,12.78,,2s1,Eugene,Jun 27
13,Dionne Rose,JAM,12.79,,3s2,Sevilla,Aug 27
14,Miesha McKelvy,USA,12.82,,3s1,Eugene,Jun 27
14,Irina Korotya,RUS,12.82,,3q2,Sevilla,Aug 26
16,Trecia Roberts,USA,12.83,,5s1,Sevilla,Aug 27
17,Donica Merriman,USA,12.84,,1s1,Boise,Jun 04
17,Rosa Rakotozafy,MDG,12.84,,1s2,Niort,Jul 31
17,Nicole Ramalalanirina,FRA,12.84,,2s2,Niort,Jul 31
20,Dominque Calloway,USA,12.85,,1,West Lafayette,May 23
20,Svetlana Laukhova,RUS,12.85,,1s1,Tula,Jul 31
20,Feng Yun,CHN,12.85,,2h1,Sevilla,Aug 25
23,Andria King,USA,12.86,,1,Atlanta,May 22
23,Maurren Higa Maggi,BRA,12.86,,2,Winnipeg,Jul 30
25,Joanna Hayes,USA,12.89,,3,Boise,Jun 05
25,Eunice Barber,FRA,12.89,,H,Sevilla,Aug 21
