rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Karin Balzer,GDR,12.6,,1,Berlin,Jul 31
2,Annelie Ehrhardt,GDR,12.7,,2,Berlin,Jul 31
3,Danuta Straszynska,POL,12.8,,1,Warsaw,Aug 05
4,Teresa Nowak,POL,12.9,,2,Warsaw,Jun 20
4,Valeria Bufanu,ROU,12.9,,1,Bucharest,Sep 18
6,Teresa Sukniewicz,POL,13.0,,3,Berlin,Jul 31
7,Burglinde Pollak,GDR,13.1,,3,Warsaw,Jul 20
7,Margrit Herbst,GDR,13.1,,4,Berlin,Jul 31
9,Grazyna Rabsztyn,POL,13.2,,2s,Warsaw,Jun 20
9,Meta Antenen,SUI,13.2,,1,Basle,Aug 29
11,Esther Shakhamorov,ISR,13.3,,1,Ramat Gan,May 03
11,Valentina Tikhomirova,URS,13.3,,P,Rostov,Jun 15
11,Margit Bach,FRG,13.3,,1,Stuttgart,Jul 11
11,Heide Rosendahl,FRG,13.3,,2,Stuttgart,Jul 11
15,Mieke Sterk,NED,13.4,,1,Papendal,May 29
15,Tatyana Kondrashova,URS,13.4,,P,Nalchik,May 30
15,Mamie Rallins,USA,13.4,,1s,Champaign,Jun 19
15,Gabriele Schnicke,GDR,13.4,,2,Erfurt,Jun 19
15,Monika Hys,GDR,13.4,,3,Leipzig,Jun 25
15,Patricia Johnson,USA,13.4,,1,Durham,Jul 17
15,Gun Olsson,SWE,13.4,,1,Sollentuna,Jul 25
15,Galina Dyatchina,URS,13.4,,1,Moscow,Sep 12
15,Tatyana Poluboyarova,URS,13.4,,2,Moscow,Sep 12
15,Pamela Ryan,AUS,13.4,,1,Melbourne,Oct 24
25,Christine Bodner,GDR,13.5,,P,Erfurt,May 15
25,Annerose Krumpholz,GDR,13.5,,1,Erfurt,Jun 05
25,Penny May,CAN,13.5,,P,Etobicoke,Jun 19
25,Lyubov Kononova,URS,13.5,,3,Moscow,Sep 12
