rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Kendra Harrison,USA,12.36,,1,London (GBR),Jul 22
2,Brianna McNeal,USA,12.38,,1,Stockholm (SWE),Jun 10
3,Jasmine Camacho-Quinn,PUR,12.40,,1,"Knoxville, TN (USA)",May 13
4,Alina Talay,BLR,12.41,,1f1,St. Pölten (AUT),May 31
5,Danielle Williams,JAM,12.48,,2,Stockholm (SWE),Jun 10
6,Sharika Nelvis,USA,12.51,,3,London (GBR),Jul 22
7,Christina Manning,USA,12.56,,2h2,London (GBR),Jul 22
8,Queen Harrison,USA,12.63,,6,London (GBR),Jul 22
9,Elvira Herman,BLR,12.64,,1,amorín (SVK),Jun 29
10,Rushelle Burton,JAM,12.65,,1,"Waco, TX (USA)",May 13
11,Pamela Dutkiewicz,GER,12.67,,2f1,Luzern (SUI),Jul 09
12,Sally Pearson,AUS,12.68,,1h1,Brisbane (AUS),Feb 04
12,Tobi Amusan,NGR,12.68,,1,Gold Coast (AUS),Apr 13
14,Devynne Charlton,BAH,12.70,,1f1,"Baton Rouge, LA (USA)",Apr 07
14,Alaysha Johnson,USA,12.70,,2sf1,"Eugene, OR (USA)",Jun 07
16,Jasmin Stowers,USA,12.71,,4,Shanghai (CHN),May 12
16,Nadine Visser,NED,12.71,,4,Stockholm (SWE),Jun 10
18,Pedrya Seymour,BAH,12.72,,2,"Waco, TX (USA)",May 13
18,Eline Berings,BEL,12.72,,1,Liège (BEL),Jul 18
18,Isabelle Pedersen,NOR,12.72,,4h2,London (GBR),Jul 22
21,Yanique Thompson,JAM,12.74,,2h1,Kingston (JAM),Jun 24
22,Chanel Brissett,USA,12.75,,1,"Palo Alto, CA (USA)",May 13
22,Dawn Harper-Nelson,USA,12.75,,4f2,Székesfehérvár (HUN),Jul 02
24,Cindy Roleder,GER,12.77,,3,Berlin (GER),Aug 09
24,Solene Ndama,FRA,12.77,,2sf2,Berlin (GER),Aug 09
