rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Fanny Blankers-Koen,NED,11.3,,1,Sydney,Feb 9
1,Yelena Gokieli,URS,11.3,,1,Moscow,Jul 19
3,Shirley Strickland,AUS,11.4,e,2,Sydney,Feb 12
3,Jean Desforges,GBR,11.4,,1,London,Aug 20
3,Maria Sander,GER,11.4,,1,Hamm,Sep 11
6,Valentina Fokina,URS,11.5,,1h,Moscow,Jul 15
6,Aleksandra Chudina,URS,11.5,,1,Moscow,Jul 15
6,Yvette Monginou,FRA,11.5,,2,London,Aug 20
6,Yekaterina Adamenko,URS,11.5,,1h1,Moscow,Sep 6
6,Noeline Gourley,NZL,11.5,,1h1,Napier,Dec 31
11,Siegfriede Dempe,GER,11.6,,1,Nordhausen,Aug 21
11,Galina Yerukhina,URS,11.6,,s,Moscow,Sep 06
13,Estella-Maria Ardinghi,BRA,11.7,,1,São Paulo,Mar 20
13,Wanda dos Santos,BRA,11.7,,1,Lima,Apr 23
13,Lyudmila Kerim-Zade,URS,11.7,,1,Leningrad,May 16
13,Olga Gyarmati,HUN,11.7,,1,Katowice,Sep 04
13,Janet Shackleton,NZL,11.7,,1h2,Napier,Dec 31
18,Johanna Wahnemühl,GER,11.8,,2,Duisburg,Jun 26
18,Claudie Flament,FRA,11.8,,1h1,Budapest,Aug 18
18,Ruth Limbach-Schwanck,GER,11.8,,2,Bad Kreuznach,Sep 25
18,Meri Kochladze,URS,11.8,,2h,Tbilisi,Oct 30
22,Bernice Robinson,USA,11.9,,1,Odessa (TX),Aug 14
22,Joan Upton,GBR,11.9,,1,Hove,Aug 27
22,Galina Turova,URS,11.9,,4,Moscow,Sep 07
22,Olga Sicnerová,TCH,11.9,,1,Ostrava,Sep 17
22,Eugenia Laastik,URS,11.9,,h,Dnepropetrovsk,Sep 27
22,Eliana Gaete,CHI,11.9,,1,Lima,Oct 01
22,Miyo Miyashita,JPN,11.9,,1,Tokyo,Nov 03
