rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Karin Balzer,GDR,12.9,,1,Berlin,Sep 05
2,Bärbel Podeswa,GDR,13.2,,2,Berlin,Sep 05
3,Pamela Kilborn,AUS,13.3,,1h,Brisbane,Mar 13
3,Teresa Sukniewicz,POL,13.3,,1h,Warsaw,Jun 20
3,Chi Cheng,TWN,13.3,,1,Siena,Aug 02
3,Teresa Nowak,POL,13.3,,1h,Warsaw,Aug 29
3,Regina Höfer,GDR,13.3,,2,Cottbus,Oct 04
8,Meta Antenen,SUI,13.4,,1,Zürich,Jun 29
8,Lia Khitrina,URS,13.4,,1h,Kiev,Aug 19
8,Mamie Rallins,USA,13.4,,2h,Warsaw,Aug 29
11,Maureen Caird,AUS,13.5,,1,Sydney,Jan 07
11,Heide Rosendahl,FRG,13.5,,1,Leverkusen,Jun 08
11,Margit Bach,FRG,13.5,,1,Leverkusen,Jul 23
11,Valeria Bufanu,ROU,13.5,,1h,Bucharest,Aug 16
11,Liesel Prokop,AUT,13.5,,P,Wien,Oct 04
16,Mariene Canguio,FRA,13.6,,1,Paris,Jul 18
16,Eva Kucmanova,TCH,13.6,,1,Povazska Bystrica,Jul 20
16,Penny McCallum,AUS,13.6,,2,Sydney,Aug 16
16,Maria Kiss,HUN,13.6,,1,Uzhgorod,Oct 18
20,Diane Pease,AUS,13.7,,1h,Sydney,Feb 08
20,Svetlana Nesterenko,URS,13.7,,1,Moscow,Jun 12
20,Milena Piackova,TCH,13.7,,1,Prague,Jul 02
20,Galina Kuznetsova,URS,13.7,,1h,Gorkiy,Jul 12
20,Inge Köppen,GDR,13.7,,3h,Berlin,Aug 02
20,Tamara Kapysheva,URS,13.7,,2s,Kiev,Aug 19
