rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Lyudmila Narozhilenko,URS,12.28,,1,Kiev,Jul 11
2,Natalya Grigoryeva,URS,12.39,,2,Kiev,Jul 11
3,Gail Devers,USA,12.48,,1,Berlin,Sep 10
4,Monique Ewanje-Epee,FRA,12.67,,1,Riems,Jul 03
5,Florence Colle,FRA,12.73,,2,Zürich,Aug 07
6,Anne Piquereau,FRA,12.74,,3,St. Denis,Jul 19
7,Julie Baumann-Rocheleau,SUI,12.76,,1,Wintherthur,Sep 07
8,Jackie Joyner-Kersee,USA,12.77,,H,New York,Jun 12
9,Zhanna Gurbanova,URS,12.81,,1,Pinsk,May 23
9,Liliana Nastase,ROU,12.81,,1,Trento,Jun 08
9,Nadezhda Bodrova,URS,12.81,,3,Kiev,Jul 11
12,Dawn Bowles,USA,12.82,,1s1,Eugene,May 31
13,Marina Azyabina,URS,12.89,,2,Moscow,Jun 10
14,Aliuska Lopez,CUB,12.91,,2s2,Tokyo,Aug 29
15,Kim McKenzie,USA,12.92,,2s2,New York,Jun 13
16,Yelizaveta Chernysheva,URS,12.93,,4,Kiev,Jul 11
17,Michaela Pogacian,ROU,12.94,,1,Bucharest,Jun 14
18,Paraskevi Patolidou,GRE,12.96,,2,Athens,Jul 07
19,Tananjalyn Stanley,USA,12.97,,1,Austin,May 04
20,Jackie Humphrey,USA,12.98,,3,Lausanne,Jul 10
20,Michelle Freeman,JAM,12.98,,2,New York,Jul 20
20,Sylvia Dethier,BEL,12.98,,1,Brussels,Aug 04
23,Arnita Myricks,USA,12.99,,3,New York,Jun 14
24,Sally Gunnell,GBR,13.02,,1,Birmingham,Jul 26
25,Natalya Kolovanova,URS,13.03,,3,Moscow,Jun 11
25,Zhang Yu,CHN,13.03,,1,Tangshan,Sep 24
