rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Annelie Ehrhardt,GDR,12.5,,1,Potsdam,Jun 15
1,Pamela Ryan-Kilborn,AUS,12.5,,1,Warsaw,Jun 28
3,Valeria Bufanu,ROU,12.6,,1,P. Brasov,Aug 19
4,Grazyna Rabsztyn,POL,12.7,,1s,Warsaw,Jun 28
4,Danuta Straszynska,POL,12.7,,2s,Warsaw,Jun 28
4,Karin Balzer,GDR,12.7,,1,Dresden,Jul 12
7,Teresa Sukniewicz,POL,12.8,,1,Warsaw,Jun 03
7,Bärbel Podeswa,GDR,12.8,,2s,Warsaw,Jun 28
9,Annerose Krumpholz,GDR,12.9,,1h,Potsdam,Jun 15
9,Teresa Nowak,POL,12.9,,2,Warsaw,Aug 10
11,Patricia Johnson,USA,13.0,,1,Frederick,Jul 08
12,Maureen Caird,AUS,13.1,,1,Sydney,Feb 26
12,Penny Gillies,AUS,13.1,,2,Sydney,Feb 26
12,Heidi Schüller,FRG,13.1,,1,Lubeck,Jul 07
12,Jacqueline Andre,FRA,13.1,,1,Colombes,Jul 21
16,Jeanne Schoebel,FRA,13.2,,6,Warsaw,Jun 28
16,Judith Vernon,GBR,13.2,,1,Helsinki,Jul 26
18,Heide Rosendahl,FRG,13.3,,2,Bonn,May 13
18,Monika Hys,GDR,13.3,,2,Potsdam,Jun 11
18,Burglinde Pollak,GDR,13.3,,P,Potsdam,Jun 15
18,Christine Bodner,GDR,13.3,,P,Erfurt,Jun 24
18,Esther Shakhamorov,ISR,13.3,,2,Siena,Jul 16
18,Tatyana Anisimova,URS,13.3,,1s,Moscow,Jul 18
18,Miep Van Beek,NED,13.3,,P,Papendal,Jul 29
18,Ann Wilson,GBR,13.3,,P,Papendal,Jul 29
18,Meta Antenen,SUI,13.3,,2,Zürich,Aug 12
18,Ilona Bruzsenyak,HUN,13.3,,4,Warsaw,Aug 18
