rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Kreszentia Gastl,FRG,10.6,,1,Frechen,Jul 29
2,Nina Vinogradova,URS,10.7,,1,Moscow,Aug 14
2,Galina Bystrova,URS,10.7,,1,Tashkent,Oct 22
2,Maria Golubnichaya,URS,10.7,,2,Tashkent,Oct 22
2,Shirley Strickland,AUS,10.7,,1,Melbourne,Nov 28
6,Erika Fisch,FRG,10.8,,2,Frechen,Jul 29
6,Gisela Köhler,GDR,10.8,,1,Lepzig,Sep 2
8,Galina Grinvald,URS,10.9,,1,Leningrad,May 11
8,Meri Kochladze,URS,10.9,,1,Tbilisi,Jul 14
8,Nelli Yeliseyeva,URS,10.9,,1,Moscow,Jul 24
8,Nilya Besedina,URS,10.9,,1,Moscow,Aug 13
8,Maria Sander,FRG,10.9,,1,Nürmberg,Oct 07
13,Yevgeniya Gurvich,URS,11.0,,1,Dnepropetrovsk,Aug 23
13,Margaret Fiona Stuart,NZL,11.0,,1,Napier,Nov 15
13,Norma Thrower,AUS,11.0,,3,Melbourne,Nov 28
16,Elzbieta Wagner,POL,11.1,,1,Poznan,Jul 08
16,Zinayda Burenkova,URS,11.1,,1h,Moscow,Aug 13
16,Svetlana Trofimova,URS,11.1,,1h,Moscow,Aug 13
16,Nina Tyurkina,URS,11.1,,,Moscow,Aug 14
16,Bertha Diaz,CUB,11.1,,1h1,Philadephia,Aug 17
16,Olga Gyarmati,HUN,11.1,,1,Budapest,Sep 16
16,Anneliese Seonbuchner,FRG,11.1,,2,Reichenhall,Sep 30
16,Gloria Cooke,AUS,11.1,,1,Melbourne,Oct 13
16,Elaine Winter,RSA,11.1,,2h3,Melbourne,Nov 27
16,Marthe Lambert,FRA,11.1,,4s1,Melbourne,Nov 27
