rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yordanka Donkova,BUL,12.44,,1,Sofia,Aug 07
2,Lucyna Langer,POL,12.45,,1h1,Athens,Sep 08
3,Kerstin Knabe,GDR,12.54,,3,Athens,Sep 09
4,Bettina Gärtz,GDR,12.55,,4,Athens,Sep 09
5,Ginka Zagorcheva,BUL,12.73,,2,Sofia,Aug 07
6,Tatyana Anisimova,URS,12.77,,2,Cottbus,Jun 26
7,Stephanie Hightower,USA,12.79,,3,Karl-Marx-Stadt,Jul 10
8,Maria Merchuk,URS,12.81,,3,Cottbus,Jun 26
9,Sabine Möbius,GDR,12.83,,3,Dresden,Jul 01
10,Grazyna Rabsztyn,POL,12.88,,2,Lublin,Jul 03
11,Candy Young,USA,12.89,,2,Brussels,Aug 27
12,Laurence Machabey,FRA,12.90,,1,Colombes,Aug 08
12,Cornelia Riefstahl,GDR,12.90,,3r1,Cottbus,Aug 22
14,Benita Fitzgerald,USA,12.92,,4,Karl-Marx-Stadt,Jul 10
14,Vera  Komisova,URS,12.92,,6,Athens,Sep 09
16,Michelle Chardonnet,FRA,12.97,,2,Colombes,Aug 08
17,Pam Page,USA,13.01,,2,Durham,Jun 26
18,Natalya Petrova,URS,13.06,,2,Kiev,Aug 20
19,Lorna Boothe,GBR,13.07,,1h1,Brisbane,Aug 07
20,Kim Turner,USA,13.09,,3,Durham,Jun 26
21,Laurence Monclair,FRA,13.11,,2,Villuerbanne,May 09
22,Cornelia Feuerbach,GDR,13.12,,4r2,Cottbus,Aug 22
23,Shirley Strong,GBR,13.13,,1h2,Brisbane,Oct 07
24,Ina van Rensburg,RSA,13.14,,1,Germiston,Apr 23
25,Manuela Siegfried,GDR,13.15,,2,Karl-Marx-Stadt,Oct 09
25,Mihaela Stoica,ROU,13.15,,1,Bucharest,Aug 15
