rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Lucyna Langer-Kalek,POL,12.43,,1,Hannover,Aug 19
2,Vera Akimova,URS,12.50,,1,Sochi,May 19
2,Yordanka Donkova,BUL,12.50,,1,Sofia,Aug 08
4,Bettina Jahn-Gärtz,GDR,12.53,,1,East Berlin,Jul 20
5,Sabine John-Paetz,GDR,12.54,,1,East Berlin,Jul 15
6,Cornelia Oschkenat,GDR,12.57,,2,East Berlin,Jul 20
7,Ginka Zagorcheva,BUL,12.62,,2,Sofia,Aug 8
8,Nadezhda Korshunova,URS,12.65,,2,Sochi,May 19
9,Yelena Biserova,URS,12.66,,3,Sochi,May 19
10,Svetlana Gusarova,URS,12.74,,3,Kiev,Jun 22
11,Xenia Siska,HUN,12.76,,3,Budapest,Aug 20
12,Gloria Kovarik,GDR,12.79,,4,Berlin,Jul 15
13,Benita Fitzgerald,USA,12.84,,1,Los Angeles,Aug 10
14,Shirley Strong,GBR,12.88,,2,Los Angeles,Aug 10
15,Stephanie Hightower,USA,12.90,,2,Nice,Aug 20
16,Natalya Shubenkova,URS,12.93,,H,Kiev,Jun 20
17,Laurence Elloy,FRA,12.94,,3,Rome,Aug 31
18,Kerstin Knabe,GDR,12.98,,1,Jena,May 13
18,Ulrike Denk,FRG,12.98,,2,Fürth,Jun 09
20,Kim Turner,USA,13.01,,3s2,Los Angeles,Jun 23
21,Heike Terpe,GDR,13.02,,4,Erfurt,Jun 01
21,Glynis Nunn,AUS,13.02,,H,Los Angeles,Aug 03
23,Cornelia Feuerbach,GDR,13.04,,5,Erfurt,Jun 01
24,Maria Merchuk,URS,13.05,,1,Donetsk,Sep 07
25,Michelle Chardonnet,FRA,13.06,,3t,Los Angeles,Aug 10
