rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Danielle Williams,JAM,12.32,,1,London (GBR),Jul 20
2,Nia Ali,USA,12.34,,1f,Doha (QAT),Oct 06
3,Janeek Brown,JAM,12.40,,1,"Austin, TX (USA)",Jun 08
4,Kendra Harrison,USA,12.43,,1,Monaco (MON),Jul 12
5,Tobi Amusan,NGR,12.48,,1h5,Doha (QAT),Oct 05
6,Chanel Brissett,USA,12.52,,2,"Austin, TX (USA)",Jun 08
7,Tonea Marshall,USA,12.57,,1,Queretaro (MEX),Jul 06
8,Christina Clemons,USA,12.58,,1h1,Turku (FIN),Jun 11
8,Kendell Williams,USA,12.58,,1ce3,Doha (QAT),Oct 02
10,Brianna McNeal,USA,12.61,,3,"Des Moines, IA (USA)",Jul 27
10,Megan Tapper,JAM,12.61,,2sf2,Doha (QAT),Oct 06
12,Nadine Visser,NED,12.62,,3sf1,Doha (QAT),Oct 06
13,Queen Claye,USA,12.63,,2,Sotteville (FRA),Jul 16
14,Andrea Carolina Vargas,CRC,12.64,,5f,Doha (QAT),Oct 06
15,Sharika Nelvis,USA,12.66,,3,Székesfehérvár (HUN),Jul 09
16,Anna Cockrell,USA,12.69,,1sf1,"Austin, TX (USA)",Jun 06
17,Payton Chadwick,USA,12.70,,2,"Fayetteville, AR (USA)",May 11
17,Sally Pearson,AUS,12.70,,2,Osaka (JPN),May 19
17,Elvira Herman,BLR,12.70,,1,Gävle (SWE),Jul 12
20,Britany Anderson,JAM,12.71,,1f1,Joensuu (FIN),Jul 24
21,Cortney Jones,USA,12.72,,1h1,"Charlottesville, VA (USA)",May 10
21,Jeanine Williams,JAM,12.72,,2,"Charlottesville, VA (USA)",May 11
21,Tiffani McReynolds,USA,12.72,,2f2,Padova (ITA),Jul 16
21,Annimari Korte,FIN,12.72,,2f1,Joensuu (FIN),Jul 24
25,Amber Hughes,USA,12.74,,1h2,St. Pölten (AUT),May 30
25,Tiara McMinn,USA,12.74,,3sf1,"Austin, TX (USA)",Jun 06
