rank,name,nat,perf_0,perf_1,perf_2,city,date
1,John Svanberg,SWE,15.01.0,,1,Stockholm,Aug 18
2,Joseph Deakin,GBR,15.06.9,*3,1hcp,London,Sep 07
3,Arthur Robertson,GBR,15.12.0,*3,1,Chelmsford,Jul 20
4,William Coales,GBR,15.20.9,*3,2,London,Sep 21
5,Alexander Duncan,GBR,15.25.4,*4,1,Manchester,Jul 06
6,W.A. Shee,GBR,15.32.1,*4,3,Manchester,Jul 06
7,Edward Owen,GBR,15.39.8,*4,4,Manchester,Jul 06
8,Frederick H. Hulford,GBR,15.40.9,*3,1,Catford,Apr 02
9,Norman Hallows,GBR,15.42.5,*3,1,London,Mar 22
10,George Bonhag,USA,15.42.9,*3,1,New York,Aug 24
11,Louis Bonniot De Fleurac,FRA,15.44.0,*3,1,Paris,Oct 27
12,Jean Bouin,FRA,15.47.0,e,-,Marseille,Sep 08
13,Thomas Jack,GBR,15.49.1,*4,1,Glasgow,Jun 29
14,A. Ashby,GBR,15.50.2,*3,3,London,Sep 21
15,Tom Hynes,IRL,15.50.5,*4,2,Glasgow,Jun 29
16,John James Daly,IRL,15.51.2,*3,1,Montréal,Sep 21
17,Georg Petersson,SWE,15.53.0,,2,Stockholm,Aug 08
18,Jacques Keyser,NED,15.53.7,*3,-,Paris,Nov 10
19,Gustaf Törnros,SWE,15.54.0,,1,Stockholm,May 30
20,Frederick G. Bellars,USA,15.57.2,*4,1,New York,Nov 05
21,Seth Landqvist,SWE,15.57.4,,1,Stockholm,Jul 24
22,Francis Edwards,GBR,15.58.7,*3,1,Cambridge,Mar 07
23,John Prendeville,NZL,16.01.0,*3,1,Christchurch,Feb 23
24,William C. Murray,NZL,16.04.1,*3,2,Christchurch,Feb 23
25,Thure Bergvall,SWE,16.04.2,,2,Stockholm,May 30
1,Frank Nebrick,USA,15.34.0,iy3M,1,New York,Mar
2,Thomas Longboat,CAN,15.18.9,iy3Me,2,Buffalo,Feb 09
3,George V. Bonhag,USA,15.18.6,i,1,Buffalo,Feb 09
